m/z,RT [min],Name,Tags,Foston_Ex_1-2 (F6),Foston_Ex_1-9 (F7),Foston_Ex_1-10 (F8),Foston_Ex_1-11 (F9),Foston_Ex_1-12 (F10),Foston_Ex_1-13 (F11),Foston_Ex_1-14 (F12),Foston_Ex_1-21 (F13),Foston_Ex_1-22 (F14),Foston_Ex_1-23 (F15),Foston_Ex_1-24 (F16),Foston_Ex_1-25 (F17),Foston_Ex_1-26 (F18),Foston_Ex_1-33 (F19),Foston_Ex_1-34 (F20),Foston_Ex_1-35 (F21),Foston_Ex_1-36 (F22),Foston_Ex_1-37 (F23),Foston_Ex_1-38 (F24),Foston_Ex_1-45 (F25),Foston_Ex_1-46 (F26),Foston_Ex_1-47 (F27),Foston_Ex_1-48 (F28),Foston_Ex_1-49 (F29),Foston_Ex_1-50 (F30),Foston_Ex_4-1 (F31),Foston_Ex_4-2 (F32),Foston_Ex_4-3 (F33),Foston_Ex_4-4 (F34),Foston_Ex_4-5 (F35),Foston_Ex_4-6 (F36),Foston_Ex_4-7 (F37),Foston_Ex_4-8 (F38),Foston_Ex_4-9 (F39),Foston_Ex_4-10 (F40),Foston_Ex_4-11 (F41),Foston_Ex_4-12 (F42),Foston_Ex_4-16 (F43),Foston_Ex_4-17 (F44),Foston_Ex_4-18 (F45),Foston_Ex_4-19 (F46),Foston_Ex_4-20 (F47),Foston_Ex_4-21 (F48),Foston_Ex_4-22 (F49),Foston_Ex_4-23 (F50),Foston_Ex_4-24 (F51),Foston_Ex_4-25 (F52),Foston_Ex_4-26 (F53),Foston_Ex_4-27 (F54),Foston_Ex_4-28 (F55),Foston_Ex_4-32 (F56),Foston_Ex_4-33 (F57),Foston_Ex_4-34 (F58),Foston_Ex_4-35 (F59),Foston_Ex_4-36 (F60),Foston_Ex_4-37 (F61),Foston_Ex_4-38 (F62),Foston_Ex_4-39 (F63),Foston_Ex_4-40 (F64),Foston_Ex_4-41 (F65),Foston_Ex_4-42 (F66),Foston_Ex_4-43 (F67),Foston_Ex_4-44 (F68),Foston_Ex_4-48 (F69),Foston_Ex_4-49 (F70),Foston_Ex_4-50 (F71),Foston_Ex_4-51 (F72),Foston_Ex_4-52 (F73),Foston_Ex_4-53 (F74),Foston_Ex_4-54 (F75),Foston_Ex_4-55 (F76),Foston_Ex_4-56 (F77),Foston_Ex_4-57 (F78),Foston_Ex_4-58 (F79),Foston_Ex_4-59 (F80),Foston_Ex_4-60 (F81),Foston_Ex_4-64 (F82)
257.05562,4.442,Unknown 054,MS2 Available,33957.50102,4679316.459,4738904.47,5639820.081,3995145.241,4214366.593,4232111.476,35940.31132,3995460.484,34967.59635,34379.15037,33136.39051,33074.98758,21963245.62,42971388.9,33384647.28,33654.8443,47023670.83,1306759.005,35978382.16,41548102.08,29555029.05,77586942.58,94863296.54,63752668.8,33832.67248,39905.17167,34340.20451,42110.21848,34221.27708,39243.93365,35363.55572,35404.6736,33482.15561,33831.16879,34688.85818,34870.46547,42172.42655,34200.7371,34610.15342,34352.07777,39980.2429,38016.43244,41891.05116,34661.39289,35793.38772,35659.12259,34535.48602,34780.39879,33775.14915,49192.80955,33215.06389,34254.8756,34276.17101,34256.46567,34090.69287,33831.74709,35396.66643,35371.21137,36076.06649,33757.63738,33858.90486,34322.87505,33881.37314,129826270.8,35392.47154,90601850.97,83366385.93,75348302.45,64220453.85,37161.16765,35928.94476,38619.48456,35161.67624,32967.73924,34514.84946,126403.4343
226.05303,3.019,Unknown 055,MS2 Available,35239.83817,40879.93758,42615.67271,45737.48037,44229.38574,43082.16943,41418.52898,31163.28362,35072.42121,32710.41224,33164.19728,34990.99702,35110.15332,37045.35314,42074.4101,37390.42412,30251.44673,38962.03675,36025.93786,36540.34574,37046.39809,41855.9059,39962.23583,45348.41194,40251.00239,35047.04726,37588.89244,33224.87428,31010.32064,32739.42684,34974.29154,33489.06966,29371.6727,36114.43291,34451.92497,35350.8012,34553.45973,40563.6576,30004.81509,33996.10563,35793.91391,32057.28706,36192.77641,31304.32651,31920.20041,35130.65927,33765.48677,37097.20888,34348.54818,33856.92931,33116.68157,31324.8524,33808.42192,33801.88032,31382.54624,34045.52612,29410.4269,28340.12691,30353.13622,32424.39678,36929.10207,36017.61114,31591.92683,32891.90103,46150.83973,34591.06018,45326.45368,41331.35632,40823.60447,39488.29225,30795.27094,36772.42204,31811.16977,32202.7642,34665.50009,34565.38927,35468.05787
164.92985,6.023,Unknown 056,MS2 Available,78114106.65,58177961.67,22767785.61,34708135.12,55023677.09,63679773.43,89915328.98,83433447.92,71115021.78,69926380.48,63249075.62,70093996.97,52113108.7,69223794.64,90894431.28,64804558.33,74498456.25,62310639.85,49721492.4,58828506.72,71822730.48,60983200.83,79150755.44,80700708.19,82977724.19,23752183.48,17452452.2,38045369.34,46632904.96,27267775.79,63833616.43,31028673.59,26442694.71,6992613.939,31790097.43,27720137.87,27555140.93,25985802.37,35535129.04,32747793.43,37899526.6,69474982.68,10558899.21,23355182.11,23655369.01,33302629.01,30103086.05,43419699.59,27672197.28,27734795.84,35265438.78,23470639.74,36778019.4,8829705.561,64135445.43,30495958.29,76859559.68,28031097.15,28153147.14,32669749.09,17399223.85,12331528.36,22150611.45,10047103.27,77627829.46,90419640.85,28317656.77,81711233.57,80856756.29,61406290.98,80128216.03,60030548.21,78627780.83,57035260.47,53480746.69,82835970.42,60830774.61
152.07363,5.123,Unknown 057,MS2 Available,21346.67251,49805.12849,47099.18828,50879.14234,42359.93702,44811.24013,45241.9266,31318.86952,30540.92397,32711.5227,21705.76416,21254.78166,21726.92635,49416.39603,52247.69559,47369.88866,22401.98256,28414.40208,25473.37477,47700.27201,45416.68069,48947.29599,34176.54874,42123.96261,23145.18346,25253.69775,23441.53416,29009.63131,26852.27372,28893.9141,25228.84596,23568.90191,31247.62137,22265.93059,21931.64871,30899.14377,123767.0676,26116.3724,31655.22676,28022.03966,27484.12534,24027.11298,23117.39236,25938.2586,32343.31005,39773.30964,42782.72097,30868.01755,29912.9799,25557.05218,23135.07829,28673.16233,25132.697,25470.68556,22891.54648,23846.3582,23016.65986,37227.08226,37699.00087,34205.87997,22914.3246,22348.04429,23010.09794,22675.60108,41439.7541,31376.45828,42393.81466,44748.1021,44927.54181,43187.99501,41101.68628,40461.11614,31468.23434,24560.65083,22801.93545,27004.12346,22721.69589
261.03674,5.438,Unknown 058,MS2 Available,16292.12143,15993.55535,16230.13718,17219.37746,15842.19458,15978.78927,17487.34675,13767.83117,223088.5201,14124.53862,12421.60143,12563.66039,10988.79835,1035256.796,2406064.936,1564731.156,453810.1021,1416589.152,1015371.35,2342924.752,1467209.76,2280916.856,3457789.786,3827653.522,3725133.9,12888.83613,12581.55642,13789.52136,362128.2564,14810.87258,276978.1912,15767.57629,1019789.914,11293.96524,16004.81441,854787.7164,15123.08107,14737.43707,96086.28468,222269.3867,14003.11049,458310.658,11106.32105,139932.797,12671.02173,328196.9781,15508.17494,13865.90864,14196.28622,13720.98839,13763.423,304338.7978,14978.05121,288794.3585,16293.02769,231000.4813,14720.46105,14860.13527,14444.65699,15347.29177,13134.86442,12018.94329,13985.99374,11884.59803,681167.1721,533865.0789,1013293.386,3558753.003,3342996.009,3472558.842,434454.1708,14474.66042,28170236.3,13938.51446,13298.86137,386413.797,12354.32368
132.08077,4.168,Unknown 059,MS2 Available,16219.73935,16460.30377,16190.29417,16344.7854,16174.98339,15874.62469,15705.08907,15745.23191,16297.28407,15584.83635,15370.98804,15207.87919,15625.59235,16883.68649,17718.35123,16941.49791,15332.80369,16304.37277,16088.9967,16907.03052,16550.91182,16812.12661,16294.42187,17136.87445,16088.99183,16345.4032,17245.88474,15937.85606,16679.98183,16093.52663,16120.79872,16556.49399,16686.23741,16990.51096,16132.55123,16659.00755,16279.15535,18512.35009,16152.23123,16682.81536,16305.21442,16278.2277,16413.70202,16150.72433,15869.3309,16817.94145,16914.80504,16276.90343,16196.97072,16207.66647,16171.37269,15948.20248,15994.57436,17134.01668,16325.13297,16503.30137,16291.74258,16265.26798,15934.44988,16458.65402,16555.51755,16207.28177,16031.98672,16357.61391,17758.57276,16321.39489,17743.17692,17295.10931,17923.82294,16965.67566,16936.71234,16826.7158,17352.44913,20196.80272,14742.55698,16849.40056,16954.41164
330.12586,0.921,Unknown 060,MS2 Available,21547.12842,20973.07813,22742.98504,22321.59738,22474.56766,18889.17128,21818.31662,22545.11156,17870.85638,19488.46229,18717.33294,18877.65221,17169.16491,19989.35344,20558.22961,19812.42689,22934.34621,23527.41838,18654.78322,20219.4245,23047.09812,23092.60404,24505.29604,25566.88919,23626.20507,22627.60913,20873.75952,18477.336,19068.39726,19155.39397,18932.82544,19269.82322,18686.05274,17687.75401,21533.50448,18981.57187,20497.54257,21974.83016,19043.56828,22975.52984,19408.44087,19131.6632,20248.73056,19787.57852,22606.39552,20585.28787,22768.49581,19126.51663,20169.78779,18555.24191,23456.81065,20627.50971,18902.00917,19717.12979,19018.1886,22151.93403,21856.36241,17889.35127,21745.85501,18722.47042,19840.63405,20008.80028,18488.62202,21715.58847,26699.33608,21552.66683,34420.60938,20730.98967,21736.63433,21157.06881,20565.64014,22593.65605,19184.16967,20789.71737,20424.64264,19694.05776,21078.19909
290.07818,2.34,Unknown 061,MS2 Available,356736875.9,179527937.5,182163796.3,157338015,159382833,169080351.3,149312369.5,155160.2444,158603.2657,145350.2069,141044.5624,150008.6636,148993.9819,10624103.92,26490913,12503118.6,148718.8613,168006.667,148689.9569,22417402.06,25243827.04,32829472.7,4268092.604,13860780.46,8742098.039,174307.5315,183768.058,152792.8003,150446.1652,152069.2921,165465.1786,164981.2372,165241.9167,178282.4329,165788.7023,164545.1238,171854.3743,175178.9485,152971.8,159425.8035,157407.3131,158971.7359,180037.3527,160055.6508,165165.7156,168871.2678,179209.9661,174932.1637,157842.1861,151314.2059,164394.7745,156734.7427,158228.3134,166945.4704,156312.682,176989.0234,150555.3434,155733.0737,162279.5609,153459.3175,168830.9142,165341.6664,158948.6403,161424.1505,8142801.981,166205.2696,8590261.059,23741571.68,58651654.68,23839593.1,163329.5908,171899.966,170034.879,169108.8845,169103.8652,153954.5886,279502290.1
151.05006,3.168,Unknown 062,MS2 Available,7614542.148,40816710.76,66494358.65,59970127.41,46638228.55,37227740.77,57663413.32,4020973.836,16405697.42,5220638.033,53661.27157,55702.00045,53067.04182,171657938.3,118981933.1,65975677.21,56868.46712,53413720.7,12825303.96,154512412.4,191451501.3,140652219.9,84739659.46,161763819.6,194998819.3,53156.45421,57667.05838,52406.77398,51339.8754,53134.63347,54401.67696,54288.31581,52019.53351,55495.40286,55067.24396,57724.35468,58306.05082,85347.56852,52351.45121,56969.77929,54455.74938,52543.3321,53629.14898,54153.84228,53842.06614,54382.88877,58164.2065,55474.76602,52625.9601,53929.14884,53559.23236,52418.00933,51669.23026,52744.39381,53027.10452,54357.08579,51100.82213,50097.45726,51284.36528,55718.09433,53359.28133,52702.32648,50406.40909,53251.39768,222389104.2,56560.38152,107352321.1,216586241.3,181018413.2,200581099.4,59315.08885,55162.06544,56285.94767,53353.05825,54385.81884,51685.85752,4643098.028
626.82415,5.801,Unknown 063,MS2 Available,31637533.71,17854175.92,15745375.02,18927238.69,19538690.94,16200012.73,19489023.03,15686734.76,8977809.793,11388668.62,11183779.29,12578847.62,5580417.499,13891852.86,21869277.18,12870123.14,13831147.65,9948890.331,7388530.746,18265702.48,11591920.45,14055602.95,12369306.99,18584051.48,17190538.17,9693578.35,8714810.835,7433055.074,14133516.17,12618389.65,10720985.64,9319715.461,14201837.79,2494432.43,10969611.14,14186458.66,12157520.39,8188285.911,13236067.8,13977629.14,12778226.41,10786577.45,4455608.196,7363606.028,5194976.363,12149069.68,6673464.225,8129479.267,6429430.062,6017428.326,8285378.285,8386490.116,12367486.43,9681710.077,10527426.82,14501967.43,13651226.35,13244522.12,9277334.049,12601845.99,5995887.102,6046880.336,6216350.148,4041967.418,23590683.55,17960658.82,21368700.61,24346610.62,19258945.84,23596781.62,12600674.2,11044451.66,30712825.18,7188360.127,8509441.344,16109829.33,17156598.78
310.82857,5.648,Unknown 064,MS2 Available,44164697.58,38883072.85,32463958.96,41800540.35,32927885.39,43068296.13,53486128.25,39125306.69,28466869.94,27696655.2,26883104.39,29073788.95,20127119.82,28522007.26,42901367.33,27215320.3,33098200.83,23058866.04,19452420.4,35595098.74,30955379.3,23364192.65,32002509,35553376.85,36235046.45,44454914.34,34469805.08,43457848.8,51950993.66,39593434.99,60888608.74,38800577.47,40518831.86,14964895.98,45390468.79,47964873.72,43408065.56,29613560.96,38918077.37,48203112.24,46359676.31,59805697.92,22363416.09,25866509.77,23982656.1,44062873.86,32107716.23,52022613.63,28563120.1,22563647.12,27855155.52,30101402.4,44352779.28,42495591.11,71228211.18,59097190.47,66274384.44,35889957.97,31217352.03,35474090.69,26202713.32,24107922.69,27169635.4,18350024.51,46405894.44,44685983.99,61254686.31,44968600.8,41396854.28,46741667.06,38816423.83,34909548.6,46252147.65,23081251.21,30287956.75,35234142.47,36307899.69
239.1487,1.393,Unknown 065,MS2 Available,32305013.69,17829341.51,20245320.99,20727614.68,17873143.44,25275005.03,15955349.46,22763306.51,21858872.83,20224670.37,16432546.04,33593212.98,19214354.13,12389356.08,22989449.92,20364630.66,20377734.02,19736011.74,23078952.68,20973686.72,18770535.72,24335206.42,18559925.91,13131821.58,21639790.59,14883852.19,20485634.5,16804958.94,21286778.5,28794031.43,24646266.38,30132654.27,24848681.04,16792847.73,27406110.76,17302728.82,15291279.05,19286118.46,27638863.83,14574467.94,14857361.97,21024311.28,16617904.51,22598143.33,25183682.19,12074236.69,13988227.07,32235967.74,16884207.08,15547689.58,21248195.65,22388949.84,18629313.5,19750483.58,17581926.7,11545628.33,23214048.49,30672404.55,16815634.52,21798415.65,23497914.05,23286391.59,17291981.44,18600260.86,14327995.16,15597385.47,17614734.2,18465010.36,30447235.86,20277759.38,20176859.5,18765292.94,20339478.37,17597736.5,13033699.29,23204527.86,22439158.42
239.14851,1.118,Unknown 066,MS2 Available,50319969.87,26670949.11,29332325.9,30447121.1,34513011.87,64365889.37,18426481.37,24663061.98,19178132.77,21742372.89,17007157.46,36056090.76,14870268.61,15779983.15,16653215.01,22153782.25,16886254.41,15793742.13,21032565.8,56490152.86,20936463.75,23769384.03,15697777.9,14572749.42,13858346.56,29291436.18,16188929.93,30477522.99,16603169.6,20993560.57,20627214.94,38223537.98,23994588.31,44335905.26,29311519.67,20498943.47,14273685.68,20777602.13,22877983.88,27455756,15194293.51,18210893.76,23670413.29,24087741.92,25090855.4,11490486.87,13989442.5,34246090.14,18044271.87,18667760.53,29161614.56,20825919.84,36406260.03,16498799.36,14393142.99,21749416.59,17631533.34,20927979.16,14179909.09,21369948.61,57288448.32,54599150.69,29546671.54,45524816.67,18474208.18,26401355.75,20341689.3,23057225.05,20202416.36,41547899.43,31839537.06,18931221.21,17565618.66,33068601.49,16509709.17,36533216.15,53447345.49
219.02645,4.532,Unknown 067,MS2 Available,28502.45639,38412.99955,36694.95915,36443.26586,35524.56031,36593.2815,39240.10174,30258.05407,30536.93961,29439.12788,29104.86521,28075.28127,27845.74551,38494.40236,39579.4211,35445.48338,27714.86177,30846.09806,29286.07518,34912.69519,32190.21669,34526.81562,32686.4935,32655.04835,31721.18966,28483.63844,25416811.94,29283.65852,53638295.4,28866.53043,43408323.43,29772.48504,29807.10207,28315.07022,29098.7193,29999.44568,29489.08137,25700374.17,29954.84183,29725.09518,30197.641,53547714.45,31004917.42,42200098.06,29195.92533,30876.6397,31083.38287,29075.33532,29434.20938,29226.73955,63383968.56,28493.41264,28810.44991,29317.97514,29131.77769,28251.21307,28482.85936,30322.02341,29419.8156,30372.34599,28162.35763,28311.32585,28841.55379,28524.6394,32681.80291,29796.82919,33466.77393,33499.22026,31253.81487,32708.48235,34145.5471,31674.78249,36688.06856,30111.8765,27755.45341,29629.74202,29487.8645
275.12388,5.114,Unknown 068,MS2 Available,12935.38618,2495539.17,28540.56943,30831.09811,552358.6295,27154.1476,27415.12953,5348925.641,3021256.375,5669468.626,13152.98398,12879.70332,12743.81659,1032963.554,885380.5406,1251088.455,13574.86959,739294.5735,512850.5788,4477939.649,9479449.533,13110564.05,437049.4016,752264.6843,14025.22506,13503.69407,13592.87641,15410.87312,15570.52621,15697.53585,15287.85646,13658.94931,16837.45304,13492.42654,13289.86264,15167.36771,13754.73832,15825.66849,16252.24256,16980.4406,14444.06845,14559.64553,14008.38456,167742.1543,2122668.499,1410279.141,191049.5739,1935750.414,1121323.546,1548854.998,13967.75242,17374.99966,453715.6665,13949.49599,13778.78841,13920.10582,13947.34395,201386.1934,87905.04041,981625.8876,381821.7724,381466.0245,659253.9602,13670.14078,2422466.775,121099.6598,1239383.766,14461042.63,6652387.075,19202339.78,2425431.298,1793588.797,2815959.498,5578739.979,293623.5525,2460420.298,13359.82926
355.01134,5.038,Unknown 069,MS2 Available,14213469.63,13762078.89,10098019.39,13334115.14,12468307.3,9926447.077,10613529.88,3080797.959,3842246.861,3455777.47,3165241.773,2591736.573,1951629.407,5008000.207,6554075.207,4931732.739,2959943.96,2186108.972,2710367.378,6825028.427,5677890.245,6169325.085,7231766.523,8426351.554,8144243.496,3563293.224,6671460.721,7358326.777,7409740.068,8995981.012,7978090.714,10516690.3,9116733.124,2026367.715,10181805.89,10920609.75,9631649.147,5212027.803,3068338.609,5910463.687,6741702.918,11291714.82,4927540.878,8387421.696,4414792.747,4280471.949,8756685.325,11451279.48,7854321.577,5800420.647,4912302.748,6790369.732,4827904.62,9015207.238,8181143.567,6220926.471,8465531.651,10432963.79,5858579.806,9074372.251,7714878.356,5784251.335,6407424.107,9200173.79,5937623.028,2537386.73,12142552.07,7086772.704,6416576.004,7059086.092,3626518.544,2169494.124,4839145.975,1173912.933,2704053.472,1648960.287,8244029.791
151.04989,2.939,Unknown 070,MS2 Available,525503.621,7133647.588,30668644.9,25998957.92,15992560.66,19344577.97,27060164.97,4020973.836,51530019.45,5220638.033,105480.1318,106657.5431,111076.0217,117336463.3,115806952.3,130149124.5,105245.9516,144116620.6,25068034.18,89355782.76,110711256.3,83298510.63,138358484.6,161763819.6,125283305.5,118973.0221,118609.5322,111607.0621,105263.7289,109787.8008,110630.5525,109017.1872,110955.3715,120193.7483,112264.8579,110290.0591,114069.4154,120352.6802,108152.7959,114082.1262,116649.408,109705.899,124941.0801,109681.5519,108922.2529,118841.1331,113917.1788,116527.0906,111567.8313,109728.2078,115220.3419,106809.5395,107160.0079,107850.1652,104254.9315,114404.9408,104528.5027,103357.8685,105846.7958,103596.0276,111761.9522,114360.7993,107523.0684,109727.0718,126087386,112544.3079,111078899.9,111788668.5,105011656,126361365,111827.9997,123278.116,110585.5843,113652.1945,122778.0245,108559.9635,181105.6031
290.88328,5.792,Unknown 071,MS2 Available,49857586.94,44175515.68,41108129.86,43219027.57,43214135.69,37774549.85,43525138.66,36652829.92,28667635.91,32422405.95,33062769.84,32820082.07,22257018.39,38180070.71,43147884.95,37247100.29,37549218.52,29886576.17,24823289.13,40335617.06,39660443.29,37715712.18,35171986.01,43080601.7,40272332.09,25723922.8,24488725.21,23617281.5,34844398.57,31244880.18,28785552.6,29149328.67,33354133.4,12232257.46,29302262.03,30240048.54,30692811.72,26292478.18,32681735.6,34201282.61,29888000.95,29065395.6,15825318.55,25724878.17,20320745.98,30525430.94,22731967.4,25963677.67,27347773.82,23751505.89,25215571.97,26434279.33,30236932.23,22511979.06,27423234.51,30982693.52,32379394.08,32461452.01,27448420.65,34761049.07,21026462.35,21258887.44,21714410.15,17803817.62,39010177.38,38069922.21,37237738.78,44003398.41,38791874.46,40118619.94,38015717.64,28438161.63,45487289.43,23843128.22,25425591.18,34742792.14,40363214.13
124.06297,1.622,Unknown 072,MS2 Available,3260842.147,28694683.69,39807924.94,41276951.33,32863640.7,34109546.86,34724795.5,102507.5939,17141552.71,100208.5986,104905.0135,105650.7334,102392.6802,58718183.91,88465171.38,64323328.28,108043.9767,46263466.95,8985984.485,94001356.84,105620857,76638373.95,99073341.01,116823514.1,91682314.41,116732.9458,123365.4147,107033.9731,132690.5432,122730.0235,130045.7322,120177.3088,110744.2306,107724.832,119541.9373,125075.3635,121710.1907,115380.1216,124111.4119,112174.5833,121110.8006,136060.2542,118776.4759,105461.7453,112498.1149,122513.0002,122406.8183,127518.8039,109045.2673,97306.11615,100257.6237,110625.188,108161.4776,125945.023,123755.397,132083.7156,116693.1465,121192.7498,117040.2199,116204.2588,108815.1463,106614.4983,103174.043,108137.1641,169609864.7,110482.6742,193614758,148146244.3,125148489,120000150.6,108840.3785,116366.6665,124721.5299,106586.2245,128238.2481,111631.7097,13779579.08
127.08662,2.671,Unknown 073,MS2 Available,50359.39817,1404802.963,2807521.705,4154286.696,2639044.058,2309800.282,1973440.003,475169.6531,3262001.289,2125948.945,36402.55591,177334.7153,37560.94001,25900383.65,16966779.55,10733130.83,1507777.084,5210722.637,2941736.107,34396748.76,29408646.99,23211614.4,16826756.83,79178125.55,25673732.5,42486.83187,43445.57383,38228.44989,38215.41058,37936.8232,39527.25426,39041.20484,62469.68918,408931.51,40625.7289,41295.2108,40645.34903,29094241.23,38527.6418,40129.20452,40833.70155,38125.91456,44464.55926,39679.1833,38486.00862,40678.47998,41785.18262,664571.4176,187897.6429,37012.2279,40835.97582,38517.60458,38126.38148,40282.23231,37611.75611,41972.91628,36393.76287,38828.65793,38427.09754,37639.88111,40721.75887,41127.83293,38871.99706,40354.73335,7594395.158,40849.55828,5027735.44,9081927.982,8827016.795,12668770.6,39456.55785,42036.79941,40525.52775,260178.6401,425434.6485,496213.2234,52039.03982
202.96911,5.938,Unknown 074,MS2 Available,41664600.05,33446534.94,31087637.36,28211351.65,22597828.92,31544790.47,48440206.68,25925150.03,17407616.25,19456756.27,16738703.96,18724691.69,9308439.523,22180475.27,31310990.68,20823166.32,24643591.47,16693609.34,11211045.61,30018660.9,25075601.76,22910371.84,21256844.27,22190633.08,31522420.09,4875297.324,3727723.357,6508287.344,10818839.98,6142783.044,11137998.74,6123213.773,6452086.597,802498.6031,6435936.06,6602219.994,6324004.104,5281737.9,8926098.298,8103062.701,8706630.387,11738150.84,3461637.681,4490997.403,3457333.452,9989075.317,4997415.761,7607371.57,5874479.144,4519750.919,6287853.363,5113007.164,8139799.893,6354650.556,10292234.82,8339815.86,14735649.55,6970234.602,5972025.267,8735876.33,2784519.084,2145615.43,3579402.417,1511837.533,31187153.1,26516846.92,32402011.23,32674987.34,26622508.81,28916127.7,23123477.92,12587632.67,40875152.24,9403345.558,17222805.17,21196455.33,24626102.62
