m/z,RT [min],Name,Tags,Foston_In_1-A_Met_LC_HILIC_Neg (F32),Foston_In_1-B_Met_LC_HILIC_Neg (F33),Foston_In_1-C_Met_LC_HILIC_Neg (F34),Foston_In_1-D_Met_LC_HILIC_Neg (F35),Foston_In_1-E_Met_LC_HILIC_Neg (F36),Foston_In_1-F_Met_LC_HILIC_Neg (F37),Foston_In_1-G_Met_LC_HILIC_Neg (F38),Foston_In_1-H_Met_LC_HILIC_Neg (F39),Foston_In_1-I_Met_LC_HILIC_Neg (F40),Foston_In_1-J_Met_LC_HILIC_Neg (F41),Foston_In_1-K_Met_LC_HILIC_Neg (F42),Foston_In_1-L_Met_LC_HILIC_Neg (F43),Foston_In_4-A_Met_LC_HILIC_Neg (F44),Foston_In_4-B_Met_LC_HILIC_Neg (F45),Foston_In_4-C_Met_LC_HILIC_Neg (F46),Foston_In_4-D_Met_LC_HILIC_Neg (F47),Foston_In_4-E_Met_LC_HILIC_Neg (F48),Foston_In_4-F_Met_LC_HILIC_Neg (F49),Foston_In_4-G_Met_LC_HILIC_Neg (F50),Foston_In_4-H_Met_LC_HILIC_Neg (F51),Foston_In_4-I_Met_LC_HILIC_Neg (F52),Foston_In_4-J_Met_LC_HILIC_Neg (F53),Foston_In_4-K_Met_LC_HILIC_Neg (F54),Foston_In_4-L_Met_LC_HILIC_Neg (F55),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732.55467,2.725,,,800497.6541,623577.783,407301.2697,620846.1979,983998.4335,1034152.92,1417720.895,1595213.687,768287.7903,902797.2396,531477.3963,729848.214,1115057.847,8671.649237,1227427.739,1132392.903,1126093.541,1832891.457,973399.0244,819188.7634,778574.2487,372295.9344,790187.3467,673091.5123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.05149,5.066,,,1981822.58,1135395.608,1995142.75,1919528.363,1648457.567,2134518.817,1474270.533,1408906.626,916896.3486,1493538.936,1015442.217,1348481.773,1885159.423,32633.35375,1919397.55,1687628.921,1617492.198,1647654.994,1699939.352,1386838.165,1121694.488,1165468.255,1129063.478,654820.2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.05415,5.572,,,501515.9736,631552.8698,613805.089,724991.9583,723323.8676,756212.0911,634790.5139,1881720.398,1724323.109,1362224.294,844557.28,1636337.052,532035.5135,13386.79922,434690.9231,708873.7607,746654.8894,743787.6911,694447.6676,697047.166,572518.0461,2573309.569,2313738.959,771389.9915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390.89979,5.692,,,1788195.022,1232707.952,1667040.182,1630494.891,1454581.648,1472072.711,1213043.357,1451145.804,1497881.137,1399188.707,1286922.567,885816.9197,2417656.892,28701.03309,1901773.229,1877878.151,2489103.563,2513644.174,2514547.447,2205494.074,2156978.816,1967778.631,1174319.114,1916439.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.85564,5.379,,,18087.49142,19458.32895,15654.41992,20453.2423,24106.04539,18218.95238,25302.82518,14392.48946,18077.87861,21859.07006,18309.96352,13078.47301,14619.77409,300039.9663,16977.22465,22896.8728,17941.53472,19270.82573,18958.24427,23194.21595,15057.93555,21696.40019,24603.08237,21047.61098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.0801,0.763,,,396777.4689,429834.2234,271562.148,615798.9609,745256.0076,381288.1222,185930.8071,308339.5837,417926.584,657024.6825,856966.9973,627438.0718,399592.514,6928.27375,533869.5281,522049.027,572548.35,352196.9678,462102.124,561236.1464,594538.3089,535894.4611,611424.0794,531606.3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.00106,5.544,,,1195554.841,987883.4358,908582.384,436512.2917,288493.0469,370003.2317,780423.5238,1196582.405,723143.1084,450529.5042,387571.7371,400308.7022,354368.3453,10341.28439,288145.6694,308865.7763,334399.2561,302953.7988,361810.405,253737.0516,198110.0005,391537.2264,553743.6483,380104.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784.78809,5.768,,,1182279.114,915005.3132,1062311.296,860500.8904,1006213.651,963109.631,796539.0705,833596.5304,1012025.281,920857.2718,600788.1652,570276.0346,1064722.455,11867.12184,889290.5847,810216.698,1027711.414,932646.1679,781437.0505,658912.1359,547333.9778,811947.4896,866101.4826,666515.8513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.33754,0.798,,,106085.2472,341707.4328,407187.791,113129.3506,133058.252,224824.1907,344138.4389,712841.9457,629420.5406,403173.4314,255143.4152,320353.2999,196485.912,5869.305024,641893.0415,628937.5506,702438.963,1932996.858,392762.5695,358382.5538,362679.3652,501087.3192,543497.511,189643.1736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.1271,5.391,,,977461.5318,969373.1601,624382.1329,560412.0949,646305.4286,978506.5046,490625.2037,485664.2264,595583.3321,719280.478,940835.4505,653401.3332,38779.84198,10739.28718,178460.4151,211141.5392,375334.2573,813211.3555,452732.6266,315647.8868,643306.2589,744250.4772,952127.5173,489046.4731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.86348,5.769,,,1583794.02,1171337.208,1322332.791,1245419.216,1340541.206,1121855.846,1082070.4,1160772.717,1429214.302,1226783.179,926203.0952,957658.688,1402928.977,16391.42611,1247971.7,1157481.164,1304186.765,1261049.295,1182505.237,1115639.99,878375.8343,1254796.791,1208652.058,889126.9639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.03814,4.783,,,1389694.168,723989.5939,451895.3084,934701.6281,758979.594,751917.9598,830244.2439,2104807.666,943953.0787,130301.059,1272158.465,1498520.574,389006.547,101507.5634,351215.0836,635366.8674,687588.2471,714211.8855,244021.4792,300050.1596,349393.8711,671215.6237,945697.4058,723413.2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.20761,5.892,,,523449.0947,607389.7277,605817.2564,787138.242,813164.3123,751001.1837,347766.8071,338871.9188,462907.8515,380061.2123,320328.6628,377226.7773,782981.4435,6977.815294,543345.2458,578059.8222,410112.6832,418867.9735,156356.7298,163163.7287,178450.9267,229881.0332,330432.4444,244915.0255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782.13428,4.934,,,372281.5975,307923.6774,539695.4827,665169.7824,830849.2265,433339.9139,1009431.235,698675.8845,1040617.918,1090147.382,385888.368,1108711.217,270175.1983,7878.5863,290967.4027,1566331.629,1006645.192,331922.7105,1218285.855,1145537.78,604495.7835,295325.2958,406847.666,258172.3898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.0669,4.902,,,1135564.053,1694990.803,1489445.799,1546294.306,1678274.552,784974.6987,1119548.158,1198185.531,577483.297,905885.0855,462112.4758,436474.9357,1180824.985,10970.50895,891303.6284,1287886.509,1455467.432,1679186.981,1352319.991,524376.9655,1281285.084,1004975.776,980651.4121,609975.8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.14867,1.005,,,2460665.983,1961354.036,2494706.611,2518799.272,828286.457,3174732.251,54558.25227,46064.42797,34349.77652,40073.3143,35616.13246,28851.03997,36807.26901,17883.47966,37292.5541,42305.6026,33145.15076,37451.25038,26684.91546,29594.30509,31205.38291,25965.08349,34148.33588,35805.27009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.02257,5.35,,,144729.1796,160734.4628,258710.7003,235915.8118,348736.4806,256754.8673,189055.0594,212217.2856,218592.0259,292936.1658,391500.3264,273308.8628,658461.2432,7775.187274,767241.3192,182870.1068,132721.2341,219497.5546,170915.5029,161051.6988,107336.188,158518.204,317173.6267,258731.9911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.00864,4.468,,,240359.2721,189640.7866,143671.6176,799575.0734,764774.8793,666823.5661,1386285.602,2069742.643,2047163.228,462267.3576,809591.5346,679687.4908,31719.92861,7404.020896,273776.5123,895848.2178,96137.47489,8740.398964,29217.77377,133261.4188,83411.33478,6980756.751,5921848.307,7630737.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.22871,4.655,,,985629.8952,1397642.725,984317.9832,1001622.617,992255.7995,685093.8281,653206.4183,131348.0143,393733.4712,1129255.033,983490.8694,1280370.271,694636.7281,10944.24464,532006.4046,962436.3219,1442056.156,1437809.868,659646.5089,702603.899,578143.4524,1157971.121,1191880.407,969079.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.90621,5.768,,,1653743.886,1258893.804,1391682.177,1287363.731,1435790.497,1148527.986,1318777.165,1342635.538,1422177.99,1236931.922,1057700.838,1062889.224,1392406.717,18236.40558,1194365.828,1155481.636,1297763.285,1260682.225,1243292.817,1032222.57,991160.85,1125881.34,1169336.107,947976.9446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355.94495,5.769,,,1593530.229,1230297.322,1294384.272,1219983.056,1203862.302,1129157.368,1116397.423,1212348.909,1360495.131,1204658.52,1027255.306,1012386.479,1276372.189,15262.77492,1143785.607,1204735.015,1270537.081,1236571.218,1068488.54,1004700.927,809174.7221,1178178.044,1198138.461,1007753.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.95017,7.101,,,4682844.777,5567832.486,5572063.638,4792112.901,3700495.063,4753897.666,3554159.353,5470571.845,4939745.585,3751897.114,4743244.7,4350023.734,7578664.312,7566934.149,5799282.062,3264773.353,5782026.155,5719423.023,9282108.952,8008871.095,9198877.646,4967973.85,4455035.254,5543713.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555.17818,4.764,,,637959.8159,409449.294,448339.5977,131604.0777,115370.7738,93289.36019,65570.64673,86457.01279,92616.28262,16625.72671,8726.358314,8237.269742,550851.119,5437.999944,743034.0572,240290.0773,184574.8361,247055.2229,95409.32647,62778.25837,71213.95316,66299.90027,69739.6022,50497.90974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.06168,4.673,,,1587636.797,2329545.743,2502927.872,2899275.646,3359616.353,2614497.958,2344794.949,1502312.022,2498081.079,2609773.958,2270276.436,2581152.559,1946988.612,34406.58611,1336089.269,1758310.528,1630774.749,2125434.123,1570157.508,1792832.405,1795527.722,2259176.146,2783841.099,2423397.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718.50213,3.043,,,8388.974689,8699.514643,8295.714696,551538.9404,406929.7416,668113.1388,8518.788905,8293.888524,8459.435224,103219.9441,119541.954,97062.01484,8356.567197,6577.958965,8587.588437,8682.216332,8810.67007,8378.376338,8245.077393,8189.325511,8301.024929,8060.53965,7720.181387,8055.840755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.05412,5.146,,,704733.5115,846940.6289,787929.5185,887999.3194,69513.82746,975442.3452,497686.7064,604448.7848,666057.8244,553957.1266,594336.9135,445566.1878,800890.6354,8518.687012,665572.9291,456715.0437,702008.1373,675021.8695,588027.0025,568543.382,556977.0307,205163.7392,490284.1321,362021.9081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216.08748,4.366,,,895543.7759,308574.707,791368.0446,789252.2589,757448.9287,829518.4912,1065595.969,909778.1065,970319.1922,1076599.378,821627.4954,917024.1279,1091430.958,9491.923387,936053.3147,1094886.544,1018487.916,803722.0381,1480645.984,1007170.659,648158.2134,809632.109,824144.3145,844841.5428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.97572,5.571,,,550899.9127,315324.4192,845748.4248,334912.4634,440577.7533,250396.9449,222860.5165,204694.0982,197255.6943,211732.8686,445722.4352,158847.1882,220669.5127,6400.002719,206477.5342,275044.2347,367476.7912,241392.7601,235250.1137,388368.0718,230357.2777,185178.5771,197344.1265,286857.4992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.08741,3.965,,,1408303.744,949908.3971,1117035.155,1335206.204,1516472.379,957959.6617,433388.2239,449339.3372,544558.8808,829196.498,419777.8395,600096.4033,1976497.685,18783.62402,2038598.849,1006412.345,1358834.143,1366144.087,282187.5763,275416.9595,155391.4591,578744.1455,813204.3576,480880.9261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.96124,0.529,,,1094126.379,1047114.687,856412.4357,1205349.737,1770267.803,1197862.525,1248362.267,1112858.637,1228871.758,1521235.599,1017690.962,1215296.829,692032.7704,3326309.383,926523.2415,1019555.926,786232.1895,881346.175,779462.3155,688140.0334,817926.2767,898389.4627,109461.1316,1316466.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.94436,5.66,,,1590717.587,1825083.456,585089.4429,1055516.56,1804183.636,1224820.008,1425630.375,1352585.588,1323312.315,1569334.233,1035542.491,1114721.962,2701743.894,25311.78143,2468840.826,1597761.164,3009001.44,2011283.82,2946525.724,2819504.261,1639857.393,1598537.799,1492275.979,1723985.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417.12454,5.673,,,514671.432,650926.6756,751337.3487,785649.0698,780322.9294,788847.3241,731560.2338,833530.2357,850160.9041,792651.007,880016.9609,961142.3946,479224.5473,16394.44513,309088.1228,558432.9821,540512.6079,651245.2806,396805.9198,477126.1023,443325.9222,768333.339,1022865.07,823026.1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.09784,4.647,,,1826607.445,2132949.716,2391321.214,2440050.621,3103640.997,2695141.24,2520295.938,2597760.491,2402783.762,2149968.454,2223261.135,2712833.572,1814909.688,33511.02211,1510654.091,1779009.371,1796536.675,2090419.758,1607262.655,986977.8237,1618415.82,2042756.905,2239288.2,1460744.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271.22816,1.276,,,75479.2857,79066.55832,80563.91987,54368.47143,67437.92527,137700.0917,1228755.626,804347.4648,837145.7154,782204.541,407240.4257,585643.2612,453968.656,66041.11674,781908.6074,235162.2441,171242.5893,193185.098,445772.1158,481550.5047,267530.4244,259047.043,291416.6565,325772.6982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175.94595,5.352,,,1345643.368,1045222.715,1115875.852,932259.6814,1199924.284,1153611.653,1048996.606,1030690.192,862262.4862,843806.4964,998427.477,1013276.03,915371.4316,36119.21614,1069197.752,872180.676,735762.4278,742498.3615,809202.2314,747908.1609,802258.0663,833472.6599,1072232.37,912966.3147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373.05331,2.946,,,135540.0211,441146.6116,514605.2693,662254.8787,887043.4795,1311151.131,1616361.079,1041602.084,1342318.196,1153578.438,2349765.018,2072701.054,1053359.069,26577.74135,958068.5113,1140791.583,1342169.423,1567549.881,1552568.191,1753523.56,1692640.511,1757442.508,1611748.108,3370881.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.06066,5.264,,,222723.7487,276403.3526,330270.107,468738.685,329318.9457,421712.5265,464503.3527,442487.3578,466755.2124,595154.6214,545592.6249,428055.7025,225500.0214,5921.095292,207944.8362,271010.3777,292553.4187,364060.7142,233492.2304,170959.1439,270896.7549,337361.8363,444182.2799,367065.6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.08053,5.035,,,1199752.184,1268717.743,1218229.352,962345.48,1282078.418,1309913.969,909546.2706,1077122.529,884807.1286,942204.0353,614870.1723,333066.6096,608847.7475,13760.06525,1087214.789,864682.866,904683.3497,897321.1416,988859.5518,920144.8442,742934.6055,603468.1589,586305.5321,607141.4221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.9522,5.764,,,1558027.439,1269116.043,1270067.604,1263173.801,1471525.737,1354271.831,1371545.573,1302172.23,1375916.695,1300705.37,1152554.193,530138.4959,1350596.903,21050.90894,1291064.733,1251979.169,1315844.718,1289002.83,1102364.216,1145113.933,1022862.531,1224921.927,1223869.651,1127464.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230.06691,4.906,,,1135564.053,1694990.803,1489445.799,1546294.306,1678274.552,784974.6987,1119548.158,1198185.531,577483.297,531963.2358,462112.4758,436474.9357,1180824.985,11440.35629,891303.6284,392808.0859,1455467.432,1679186.981,1352319.991,524376.9655,1281285.084,276863.4194,980651.4121,609975.8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.99112,5.489,,,382511.8853,425043.654,408902.1244,468043.1114,447615.7028,559356.9205,1453761.304,1131027.12,790099.9226,891917.7553,985299.6346,789088.3189,610692.0477,14675.08262,358321.1367,292885.0406,521607.1378,457386.3254,466548.9288,412341.6749,377633.0366,1342535.231,873066.1117,966666.8258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331.05398,5.027,,,581722.2915,1290748.66,1442904.92,742676.2516,107553.6969,1544963.791,400862.2803,1106932.527,1147809.468,866487.3049,743395.3303,737518.9627,1235759.195,12759.99742,1120333.845,456715.0437,983608.152,1105763.31,1341625.324,1243993.683,1040369.847,264400.4899,928600.1586,493177.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301.10356,2.127,,,3322425.795,1539554.211,1985566.857,760063.6363,598344.5852,1283864.254,1308722.424,379905.0658,670904.128,1246662.679,293145.1594,690564.8604,133425.6256,28164.21273,123294.3756,442942.0725,258116.6023,388712.1207,303208.8834,129094.1904,134664.289,34365.49299,177918.2314,99048.79384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262.97286,5.068,,,594030.496,306538.9227,556967.6761,340889.5349,189971.4853,307987.8313,301491.629,325697.7153,740745.6014,135625.1657,41974.18253,61644.00541,990333.0409,7230.959661,489242.4086,186142.2728,151633.1513,97771.40942,39533.49489,57567.47253,35785.65248,53043.44951,80003.44912,50901.85216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677.06392,5.743,,,217855.9514,200775.4816,338415.7799,243859.2766,229495.779,162104.622,341596.0996,389486.8947,419084.783,402974.3225,242445.1024,304889.9919,658091.458,8999.935587,3931807.741,342236.5331,372262.5678,456452.1637,323781.8323,224305.6629,302007.8653,280304.6994,318942.5282,229722.0968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.05992,3.196,,,1551799.888,1480183.311,1285759.6,1120452.588,1000452.983,716346.8671,17663.30983,17278.60458,17114.92118,16847.71307,16006.72232,16941.3327,16545.70187,13219.17199,16502.2271,16531.24483,16683.03983,16658.472,16394.53172,16787.08413,16362.09386,16934.38271,16375.42861,15995.62255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704.48633,3.041,,,7872.014592,8304.612228,7919.14222,450096.681,322137.8941,514234.5643,8132.090285,7938.554146,8075.430882,347951.1076,364207.1183,316263.3099,7977.232406,6279.361631,8197.766757,8288.099149,8410.721908,7998.051552,7870.803527,7817.582425,7924.211402,7694.64262,7369.734448,7690.157024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.96053,6.938,,,66683.60864,720458.8603,105047.2067,144370.8275,82810.77595,75572.48035,394775.2239,127895.1265,78917.23951,60024.59405,170410.2921,66804.98243,162235.2338,206250.5221,92693.13234,27834.87058,466405.8696,118831.7312,969653.7747,84021.01943,933232.3005,149036.6216,106705.7114,387568.2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209.06636,3.59,,,1743568.129,1583860.118,1500084.202,2355574.796,1926298.526,2197757.898,26565.25263,26680.30767,26823.65976,26965.49236,24573.81499,24795.33738,26661.8117,19823.8199,25732.96403,25795.27672,26605.447,27214.2836,25403.59064,24829.39508,24764.57606,25055.48942,25187.88311,25539.54356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746.321,4.899,,,17154.16096,14941.64473,15079.04366,25999.7632,24678.17653,22731.28518,233982.1515,101560.5472,151490.5017,176541.2301,130440.7491,119828.8347,15939.80927,10980.59625,16292.99227,855321.2088,1119836.28,1132715.271,353900.7348,331716.8226,202852.9811,162618.6583,168121.4986,118890.0385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719.48599,1.271,,,315816.5207,258553.4661,224573.1564,705366.7629,874458.2293,1056561.541,228716.5077,339314.2434,201031.7563,627656.7516,370946.6768,589949.5026,65787.30823,5728.944697,49686.77776,52603.12724,29056.04384,29407.96071,77498.87373,89443.9651,55593.60327,18394.24478,27665.09541,33670.68332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.90197,5.766,,,1058040.868,1103223.46,1239322.863,1176182.263,633546.3337,1076839.012,1064188.811,1130955.562,1191480.294,1084306.361,967109.7404,652128.551,1206741.889,22010.44992,1016477.448,1046907.415,1143273.841,1116938.886,1032206.595,919877.8997,905979.9343,1064547.157,1089513.566,953635.5697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747.51784,1.266,,,761815.6629,618078.3211,559122.8042,559715.6975,638574.977,541546.8731,155919.5361,239320.1601,145578.6419,616319.9542,766694.8579,735963.759,149084.0768,5986.172576,93349.68542,54592.76246,35302.45658,27298.75974,145563.2494,84582.5653,69150.42409,30511.09442,45042.83096,45129.20136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.99392,5.927,,,1071629.615,743890.4117,732054.0121,906395.4085,728688.8931,700556.2185,957315.3272,872568.5917,1126820.463,770371.5958,888646.7659,972081.4382,616628.3105,13125.22215,561497.3507,520948.8946,650672.8607,562969.4688,504868.5466,504258.8674,402076.1949,1027189.331,1092251.955,995149.7671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.06999,5.846,,,121923.9459,165253.5793,170450.8798,236460.4976,199824.5751,274101.0652,782087.5796,680737.3734,730489.591,607961.2896,706006.8946,823639.9842,132250.1883,11728.5061,91539.55061,173065.3585,194571.2059,183107.717,246732.1292,237511.6555,228197.5912,970652.0894,869085.5359,950607.2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456.17236,4.551,,,381346.9018,478421.2428,574325.0877,468546.4365,763427.9224,553344.7611,365286.7812,208218.4752,331450.7307,453189.4237,660108.6695,764897.3161,85269.95586,11339.32323,85903.96718,283739.109,320693.0728,288167.4163,115274.9328,91587.18946,101286.4199,605971.5946,810849.9747,593110.9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235.0459,4.63,,,29605.21911,18145.44235,93341.77886,64557.13011,94170.96592,70287.71209,572844.3814,138660.9855,108243.365,96525.10054,916702.1934,1104155.785,111904.5626,13057.5178,18099.01828,57079.83719,66013.7505,97033.99943,109409.4937,39296.61786,96639.99657,1091796.732,782044.841,1671609.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.02281,1.067,,,45490.10177,114454.427,87608.5894,57534.45782,81407.99482,63259.50868,84591.37913,77677.57738,67106.85536,62921.16325,122877.2162,57911.41884,572934.4162,654097.3929,443307.8187,450904.9084,641205.2517,1789708.59,662380.3362,624738.4954,426002.8895,1191579.114,1512205.323,586686.6807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624.80928,5.745,,,921585.4648,779997.2363,851605.5822,745073.6681,767880.1703,732317.9026,575118.0339,791238.9864,816623.977,653780.9052,597333.1543,236984.9477,1272546.605,19871.44034,997335.1224,906068.6879,1289029.48,1188893.728,1223130.717,1152017.41,1031370.846,1014350.703,926589.6196,842076.6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647.09837,5.04,,,67422.02752,71235.69355,111209.3993,368871.7136,292670.7725,509631.4882,53292.82421,56672.77793,54852.56628,97373.12999,101912.6898,56668.67869,810878.2368,6901.147331,701858.41,111911.631,149111.9395,186308.1684,63492.49009,52434.26926,45507.8538,59340.45406,55370.46628,43995.31357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.96777,0.576,,,279206.4622,230312.6267,325964.9114,363071.2491,441860.5319,382648.0156,459411.1272,491286.5072,416212.1319,309648.129,451728.1273,383477.5437,381397.096,7411.292215,258860.5707,384278.614,294316.5563,487179.3662,417997.2085,544092.7555,434508.2234,336889.7038,534196.4695,459896.9161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.09293,3.425,,,391731.0424,342670.8546,212877.2654,49074.17792,32565.81715,30971.02947,513221.0951,69791.70695,162974.7035,564431.1146,943303.1594,561975.5222,30412.52777,22619.16536,29493.99379,1186041.461,2217566.532,1891618.343,63001.14527,52808.39708,40364.17068,2066011.58,1831709.729,1464981.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
