,PVHG-B-R1,PVHG-B-R2,PVHG-B-R3,PVHG-Glu-R1,PVHG-Glu-R2,PVHG-Glu-R3,PVHG-Gua-R1,PVHG-Gua-R2,PVHG-Gua-R3,PVHG-H-R1,PVHG-H-R2,PVHG-H-R3,PVHG-M-R1,PVHG-M-R2,PVHG-M-R3,PVHG-P-R1,PVHG-P-R2,PVHG-P-R3,PVHG-V-R1,PVHG-V-R2,PVHG-V-R3,WT-B-R1,WT-B-R2,WT-B-R3,WT-Glu-R1,WT-Glu-R2,WT-Glu-R3,WT-Gua-R1,WT-Gua-R2,WT-Gua-R3,WT-H-R1,WT-H-R2,WT-H-R3,WT-H-R4,WT-M-R1,WT-M-R2,WT-M-R3,WT-P-R1,WT-P-R2,WT-P-R3,WT-V-R1,WT-V-R2,WT-V-R3
CYTDt2pp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.058793860681859,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CYTK1,53.5559628930558,70.32120675966739,61.224318783048886,0,0,0,48.6178402275562,87.0697884256254,52.031637886597004,37.2711711815735,41.1599551049229,39.8993299433206,0,0,0,109.359605233929,99.278350926486,105.156397081399,135.61613863242,150.203428161538,128.528774632701,57.38280802549439,75.7503953550393,57.797255068762105,0,0,0,71.5407584570268,93.9761322935198,65.6924821050336,30.433933327711,92.2239437908416,83.66915983868071,84.97407241247379,0,0,0,49.4053104229391,34.3853431245483,31.147373373912203,87.99603298014841,94.7832112235985,93.55494934762899
CYTK2,53.5559628930558,70.32120675966739,61.224318783048886,0,0,0,48.6178402275562,87.0697884256254,52.031637886597004,37.2711711815735,41.1599551049229,39.8993299433206,0,0,0,109.359605233929,99.278350926486,105.156397081399,135.61613863242,150.203428161538,128.528774632701,57.38280802549439,75.7503953550393,57.797255068762105,0,0,0,71.5407584570268,93.9761322935198,65.6924821050336,30.433933327711,92.2239437908416,83.66915983868071,84.97407241247379,0,0,0,49.4053104229391,34.3853431245483,31.147373373912203,87.99603298014841,94.7832112235985,93.55494934762899
CYTMQOR3pp,3.9421803924870558,5.235911982105532,5.280126055211608,0,0,0,7.7647367332576165,4.928478590129739,8.076552746576247,8.111356813620668,12.432273128961407,11.2239494395911,0,0,0,3.92908761319504,4.907683670928246,4.461646694016949,9.74038564763239,7.404905593270623,7.970776721407834,3.762807083638973,2.384850889388149,3.612328441797634,0,0,0,4.531557476388489,5.8735082683449855,4.772278969065217,5.525944533757822,5.417069939853639,3.8915888297060772,3.600596288664142,0,0,0,5.88995693654256,5.60272364010212,4.537215806436035,13.076505459619801,12.333644241216907,12.42193940503417
DAAD,25.67224792180597,20.798205928919177,17.977572045125292,0,0,0,19.85302005662462,19.34884187236122,18.249902840821367,15.606661211016949,10.606063516797551,13.10667644236118,0,0,0,18.335742194910203,17.279136258059893,17.769661833067495,20.9792921641313,20.39978893832398,20.72401947566032,21.57734687024224,28.17889603513888,24.79048930645437,0,0,0,20.72946505156439,21.66332919753213,19.148032900570314,18.47479963525,15.78306797290687,22.408019551694668,17.82295162888752,0,0,0,32.438718053495606,33.72619916688918,31.392628282368207,28.61100066728853,24.49833445173222,25.198791364498
DADA,96.150741280172,87.0470367025045,90.68406971014228,0,0,0,56.3825769608138,43.71743045689161,77.193206058623,65.9176085360059,78.9484463104665,69.2988362173462,0,0,0,60.082298085107496,49.281323528904494,67.4631750112563,47.5364120068213,51.9069362665539,61.3749807548403,108.121909793939,99.2851080792645,93.28306976171541,0,0,0,63.441804669438895,76.5081661448055,64.1017224486785,120.910965469985,72.2275991980485,72.49653384371808,80.2032823299938,0,0,0,123.07372703223301,97.9927350386488,73.9443548994845,50.6345888098061,53.473950717056894,59.6253091441642
DADK,47.9792198988058,78.4659587318315,58.709973042472,0,0,0,61.412008708492095,71.5542076789207,60.185849794198,43.945072357337295,43.5480753669833,50.3991536126155,0,0,0,100.355446120357,124.327986330182,103.233273506392,110.47428849921499,118.40589237867,141.182382677936,61.733553715952,66.5247879671431,63.5344825939701,0,0,0,56.307012047040004,93.13705968375619,90.7322174365486,34.8052028842657,92.0901889775119,76.38812267342409,105.22742653621,0,0,0,34.8122827891172,26.695330285192398,23.4218437575482,132.239848445028,139.30259831347098,155.23875130748502
DADNt2,8.46126523265514,7.4175419746495,7.5011314593879295,0,0,0,12.0000476786709,10.130761546377801,7.68825694145239,18.994949500250897,15.944214690814901,16.3652424086941,0,0,0,5.40249546814319,5.521144129794282,6.53862015502484,16.9832365138206,10.6717757079488,11.457991537023801,7.525614167277958,10.104236662934001,11.8286048976511,0,0,0,9.54519553537151,6.788860206268881,10.6639814000099,42.8879277246876,10.098488406393802,12.5535123538906,8.01132674227772,0,0,0,10.5491766027628,21.861607929025894,27.4685497470722,16.7143302867321,13.3473684254265,12.2089918723765
DADNt2pp,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.058793860681859,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
DAGK120,31.537443139896396,45.6687878439205,37.96662068271209,0,0,0,37.4119133511503,44.4475754332071,36.577464842667396,28.1330603409122,24.7943074266857,32.006359047092,0,0,0,65.812217521017,62.368479984713105,77.1557178292931,69.7644715616747,66.9345387940736,70.6410086934769,31.807478628885693,31.379616965633502,27.8361779926759,0,0,0,41.5553462196477,44.77596563011051,40.8294978464469,23.918267384921894,47.750468358709895,42.681942003228,46.717736845417214,0,0,0,20.8346237904565,17.6870295305185,13.979529781992099,40.7043102276888,43.167754844259214,57.2828862849292
DAGK140,31.537443139896396,45.6687878439205,37.96662068271209,0,0,0,37.4119133511503,44.4475754332071,36.577464842667396,28.1330603409122,24.7943074266857,32.006359047092,0,0,0,65.812217521017,62.368479984713105,77.1557178292931,69.7644715616747,66.9345387940736,70.6410086934769,31.807478628885693,31.379616965633502,27.8361779926759,0,0,0,41.5553462196477,44.77596563011051,40.8294978464469,23.918267384921894,47.750468358709895,42.681942003228,46.717736845417214,0,0,0,20.8346237904565,17.6870295305185,13.979529781992099,40.7043102276888,43.167754844259214,57.2828862849292
DAGK141,31.537443139896396,45.6687878439205,37.96662068271209,0,0,0,37.4119133511503,44.4475754332071,36.577464842667396,28.1330603409122,24.7943074266857,32.006359047092,0,0,0,65.812217521017,62.368479984713105,77.1557178292931,69.7644715616747,66.9345387940736,70.6410086934769,31.807478628885693,31.379616965633502,27.8361779926759,0,0,0,41.5553462196477,44.77596563011051,40.8294978464469,23.918267384921894,47.750468358709895,42.681942003228,46.717736845417214,0,0,0,20.8346237904565,17.6870295305185,13.979529781992099,40.7043102276888,43.167754844259214,57.2828862849292
DAGK160,92.88161607664611,107.4816376326664,102.41768316616809,0,0,0,108.79454991030269,127.7753708552155,116.3334232151078,42.7129675248886,44.6016578355394,49.675027842319295,0,0,0,165.185391738075,157.86382474819192,161.7731551296146,120.1314229874661,115.35681360497071,125.141194526103,117.58772136371799,105.9375868759788,92.3622801589042,0,0,0,144.8170070113937,160.56798577748353,153.0664291559439,51.63046683779689,96.9722396640467,96.2854397543408,97.03606997949862,0,0,0,60.569855660863,52.6216592864493,43.7780011593963,83.4733318437386,84.89940042755481,109.5969968078447
DAGK161,31.537443139896396,45.6687878439205,37.96662068271209,0,0,0,37.4119133511503,44.4475754332071,36.577464842667396,28.1330603409122,24.7943074266857,32.006359047092,0,0,0,65.812217521017,62.368479984713105,77.1557178292931,69.7644715616747,66.9345387940736,70.6410086934769,31.807478628885693,31.379616965633502,27.8361779926759,0,0,0,41.5553462196477,44.77596563011051,40.8294978464469,23.918267384921894,47.750468358709895,42.681942003228,46.717736845417214,0,0,0,20.8346237904565,17.6870295305185,13.979529781992099,40.7043102276888,43.167754844259214,57.2828862849292
DAGK180,31.537443139896396,45.6687878439205,37.96662068271209,0,0,0,37.4119133511503,44.4475754332071,36.577464842667396,28.1330603409122,24.7943074266857,32.006359047092,0,0,0,65.812217521017,62.368479984713105,77.1557178292931,69.7644715616747,66.9345387940736,70.6410086934769,31.807478628885693,31.379616965633502,27.8361779926759,0,0,0,41.5553462196477,44.77596563011051,40.8294978464469,23.918267384921894,47.750468358709895,42.681942003228,46.717736845417214,0,0,0,20.8346237904565,17.6870295305185,13.979529781992099,40.7043102276888,43.167754844259214,57.2828862849292
DAGK181,31.537443139896396,45.6687878439205,37.96662068271209,0,0,0,37.4119133511503,44.4475754332071,36.577464842667396,28.1330603409122,24.7943074266857,32.006359047092,0,0,0,65.812217521017,62.368479984713105,77.1557178292931,69.7644715616747,66.9345387940736,70.6410086934769,31.807478628885693,31.379616965633502,27.8361779926759,0,0,0,41.5553462196477,44.77596563011051,40.8294978464469,23.918267384921894,47.750468358709895,42.681942003228,46.717736845417214,0,0,0,20.8346237904565,17.6870295305185,13.979529781992099,40.7043102276888,43.167754844259214,57.2828862849292
DALAOX,6.24979818321118,9.89005596619934,9.93166567527899,0,0,0,6.6176733522082,5.2935510782875,6.0574145599321785,3.79898990005019,4.77624052412075,3.47580369742176,0,0,0,9.659007049104481,9.713123932045493,11.307966621043,9.573883328869439,9.655416116715609,9.96347090175979,6.467324675004492,5.5855718198827695,7.72046666972435,0,0,0,6.07421534069096,4.11908372065752,6.12737052818251,3.38154814752344,5.61770215984822,4.582032009170058,4.68077517526338,0,0,0,4.21967064110512,3.18586246201885,2.32992163033202,5.4075774457074495,5.406528982451251,7.16923359947688
DALAt2pp,271.818145599046,286.157134022018,226.165399364897,0,0,0,198.000786698069,324.731978216326,144.21306202300102,69.81927383876021,56.54225914584121,51.63016742211899,0,0,0,269.142501503861,293.94980320664,295.853330779124,198.05450816852505,226.140009049392,222.384670527279,278.682899632012,326.159738740795,353.44154754059196,0,0,0,276.039341593622,277.12279920645904,232.074158754912,70.5176503934767,245.908224306689,296.639496922434,279.046212371471,0,0,0,92.83275410431257,89.53372091535739,83.3866688750406,127.02891017916401,166.67315128713003,177.88217228008995
DALAt2r,273.93346190720973,288.99325301232517,228.93117967953168,0,0,0,202.32433328817837,329.4779205623769,148.25133839628913,72.59150971176982,60.47563369511712,54.164607618155685,0,0,0,274.2175730042379,296.6081318617261,299.62265298613835,203.46583352832081,230.85882143726056,226.86823243307092,281.03465405928637,330.7411628177775,356.6288961657075,0,0,0,279.70315402134037,279.4111790512688,234.72542484883712,72.82700034788294,249.51960426659141,299.1501993932121,282.1967341240521,0,0,0,96.17332669518746,91.95058209344066,87.80125722724863,136.46759081167156,172.83997340773848,181.78621037881499
DAPDC,238.06923540970573,266.2315800901164,274.06368572288864,0,0,0,179.29483002249393,323.81929699593144,165.10337633866476,59.243707360242055,79.08892397294062,59.3059005872587,0,0,0,470.1808177123401,384.84419452862363,408.0098976735504,266.9864681363854,340.3352688358109,332.28175457368894,258.98695630358907,262.01980166304025,211.7816086465672,0,0,0,211.536959642476,213.50583952074834,199.96438050626372,56.08421317843754,296.8688081853128,275.54959616789824,280.3964359797197,0,0,0,84.21759321205636,76.46069908845247,74.9253745333085,193.2963137865605,167.68687547133922,182.63800050944567
DAPE,104.804307995387,130.46147355413,111.25979902053001,0,0,0,123.706373863945,125.49366780423,131.865255420062,157.709418553435,196.106816813899,166.693752322185,0,0,0,137.68177844571002,157.454851108948,142.54191937954099,141.859975586031,159.93144139191298,145.26740574765802,122.173642496903,99.410626547127,107.236573742777,0,0,0,118.302574968695,145.312120145418,141.518692391292,142.76731325275802,191.603770094823,150.830450931995,157.79613235070602,0,0,0,172.654857065218,167.75213722423402,135.258082013485,144.92307554496,135.332178591983,135.860525835631
DARBabcpp,45.67160210808175,30.251935896609726,34.78178274464794,0,0,0,83.64739117191164,26.6502916355164,54.749708522463955,9.240786243365317,7.93698792978889,8.25503378137667,0,0,0,27.667325276248445,20.448681962201007,14.538814227055193,6.909846228662291,6.606337343015949,6.376621377126263,34.21802691684195,46.818388512725235,85.77509300033202,0,0,0,26.70726427573643,52.3276191179826,57.67976679894883,16.99021752170314,16.719351666214898,29.814591840490085,21.153503195901813,0,0,0,62.32805176132349,53.28080324410838,73.08596271988851,56.828722974889196,39.95762826092881,30.238549637397547
DARBt3ipp,46.5369587796032,42.68722685411029,45.1744118056993,0,0,0,57.4414046971672,41.3444592838661,48.22633899638319,66.43098554952618,76.49008721716909,54.09219504112605,0,0,0,33.72466867992411,40.181660055725,47.0011401731786,63.02112765177539,55.24640349489157,47.127217365323816,42.625548994347795,43.1155937107804,43.2062813626776,0,0,0,63.923885252033415,59.040199996091204,61.3915393304439,46.02204551995316,51.763112758601494,35.6519750850492,46.8077517526338,0,0,0,75.86616173486914,61.30038806229377,49.66411896234034,34.313536882761795,37.33884078505389,47.4872997826736
DARBtex,6.922853372172379,5.0904699826026,4.986785718810969,0,0,0,7.147087220384848,3.92452924769591,6.13507372095696,6.87925198117196,5.68934533020266,6.2998942015769295,0,0,0,6.54847935532507,7.668255735825388,5.61552083902133,5.91083231608461,4.71881238786853,5.47990899596788,4.23315796909385,6.15040492526417,6.44552721967813,0,0,0,3.85664466075616,5.94978759650531,5.71495135801637,7.91777127225001,5.21643771985906,5.71184812102021,6.48107331959546,0,0,0,5.36249810640442,5.602723640102121,7.23501979945205,6.9806908844587,3.3790806140320293,5.89154840353051
DASYN120,84.2280493614307,90.101318692066,95.04226899380899,0,0,0,67.9414464160042,89.44275959865091,66.9421968033531,41.5835380951439,41.300432767397105,37.944190363520796,0,0,0,110.178165153344,103.36808731892599,96.9254281803682,124.460483275303,143.306702363884,131.717085321264,97.53901487120407,101.66995896865299,98.80780737858231,0,0,0,81.2787862254362,84.28865761715848,84.0156766652717,47.01176692898439,146.996539849362,122.96165350635799,130.071540927992,0,0,0,46.5921966622023,46.140077036135104,55.550236765284396,170.191210154902,124.096735550326,114.210860015429
DASYN140,84.2280493614307,90.101318692066,95.04226899380899,0,0,0,67.9414464160042,89.44275959865091,66.9421968033531,41.5835380951439,41.300432767397105,37.944190363520796,0,0,0,110.178165153344,103.36808731892599,96.9254281803682,124.460483275303,143.306702363884,131.717085321264,97.53901487120407,101.66995896865299,98.80780737858231,0,0,0,81.2787862254362,84.28865761715848,84.0156766652717,47.01176692898439,146.996539849362,122.96165350635799,130.071540927992,0,0,0,46.5921966622023,46.140077036135104,55.550236765284396,170.191210154902,124.096735550326,114.210860015429
DASYN160,252.39569586045172,250.451123144048,187.52828648469807,0,0,0,203.3831610245322,285.9430263495649,157.4927785582368,143.33486217486688,115.82383270992818,128.1702613424272,0,0,0,247.368807647404,273.60336465425,240.3904468759132,281.139165231236,382.29640053101,316.24056642185496,191.49160424081478,231.895369376032,252.7213309869403,0,0,0,183.9619503180692,241.8817495963885,196.72394416924368,112.08594957278919,304.292200325112,344.593914114296,308.121027402434,0,0,0,128.26040552859098,121.7219175143754,110.2420813509728,325.24120346182303,283.42038650193604,257.169636939651
DASYN160190,168.167646499021,160.349804451982,92.4860174908891,0,0,0,135.441714608528,196.500266750914,90.55058175488372,101.75132407972299,74.52339994253109,90.2260709789064,0,0,0,137.19064249406,170.235277335324,143.465018695545,156.678681955933,238.989698167126,184.523481100591,93.9525893696107,130.225410407379,153.913523608358,0,0,0,102.68316409263299,157.59309197923,112.708267503972,65.0741826438048,157.29566047575,221.632260607938,178.04948647444198,0,0,0,81.6682088663887,75.5818404782403,54.6918445856884,155.049993306921,159.32365095161,142.95877692422198
DASYN161,84.2280493614307,90.101318692066,95.04226899380899,0,0,0,67.9414464160042,89.44275959865091,66.9421968033531,41.5835380951439,41.300432767397105,37.944190363520796,0,0,0,110.178165153344,103.36808731892599,96.9254281803682,124.460483275303,143.306702363884,131.717085321264,97.53901487120407,101.66995896865299,98.80780737858231,0,0,0,81.2787862254362,84.28865761715848,84.0156766652717,47.01176692898439,146.996539849362,122.96165350635799,130.071540927992,0,0,0,46.5921966622023,46.140077036135104,55.550236765284396,170.191210154902,124.096735550326,114.210860015429
DASYN180,84.2280493614307,90.101318692066,95.04226899380899,0,0,0,67.9414464160042,89.44275959865091,66.9421968033531,41.5835380951439,41.300432767397105,37.944190363520796,0,0,0,110.178165153344,103.36808731892599,96.9254281803682,124.460483275303,143.306702363884,131.717085321264,97.53901487120407,101.66995896865299,98.80780737858231,0,0,0,81.2787862254362,84.28865761715848,84.0156766652717,47.01176692898439,146.996539849362,122.96165350635799,130.071540927992,0,0,0,46.5921966622023,46.140077036135104,55.550236765284396,170.191210154902,124.096735550326,114.210860015429
DASYN181,84.2280493614307,90.101318692066,95.04226899380899,0,0,0,67.9414464160042,89.44275959865091,66.9421968033531,41.5835380951439,41.300432767397105,37.944190363520796,0,0,0,110.178165153344,103.36808731892599,96.9254281803682,124.460483275303,143.306702363884,131.717085321264,97.53901487120407,101.66995896865299,98.80780737858231,0,0,0,81.2787862254362,84.28865761715848,84.0156766652717,47.01176692898439,146.996539849362,122.96165350635799,130.071540927992,0,0,0,46.5921966622023,46.140077036135104,55.550236765284396,170.191210154902,124.096735550326,114.210860015429
DASYN190190,168.167646499021,160.349804451982,92.4860174908891,0,0,0,135.441714608528,196.500266750914,90.55058175488372,101.75132407972299,74.52339994253109,90.2260709789064,0,0,0,137.19064249406,170.235277335324,143.465018695545,156.678681955933,238.989698167126,184.523481100591,93.9525893696107,130.225410407379,153.913523608358,0,0,0,102.68316409263299,157.59309197923,112.708267503972,65.0741826438048,157.29566047575,221.632260607938,178.04948647444198,0,0,0,81.6682088663887,75.5818404782403,54.6918445856884,155.049993306921,159.32365095161,142.95877692422198
