Line Name,Measurement Type,Time,Value,Units
PVHG6-P-R3,"Pd630_LPD02145	",21,2.378680211,RPKM
PVHG6-P-R3,"Pd630_LPD02146	",21,3.939496691,RPKM
PVHG6-P-R3,"Pd630_LPD02147	",21,2.021991534,RPKM
PVHG6-P-R3,"Pd630_LPD02148	",21,3.784001126,RPKM
PVHG6-P-R3,"Pd630_LPD02149	",21,4.395113576,RPKM
PVHG6-P-R3,"Pd630_LPD02150	",21,89.70408032,RPKM
PVHG6-P-R3,"Pd630_LPD02151	",21,1.277561394,RPKM
PVHG6-P-R3,"Pd630_LPD02153	",21,30.49655189,RPKM
PVHG6-P-R3,"Pd630_LPD02154	",21,653.0611106,RPKM
PVHG6-P-R3,"Pd630_LPD02155	",21,605.1078287,RPKM
PVHG6-P-R3,"Pd630_LPD02156	",21,70.53027264,RPKM
PVHG6-P-R3,"Pd630_LPD02157	",21,53.34249898,RPKM
PVHG6-P-R3,"Pd630_LPD02158	",21,94.71013516,RPKM
PVHG6-P-R3,"Pd630_LPD02159	",21,138.0247395,RPKM
PVHG6-P-R3,"Pd630_LPD02160	",21,116.2815003,RPKM
PVHG6-P-R3,"Pd630_LPD02161	",21,190.9990785,RPKM
PVHG6-P-R3,"Pd630_LPD02162	",21,52.0670146,RPKM
PVHG6-P-R3,"Pd630_LPD02163	",21,227.7896879,RPKM
PVHG6-P-R3,"Pd630_LPD02164	",21,895.6189962,RPKM
PVHG6-P-R3,"Pd630_LPD02165	",21,172.6706521,RPKM
PVHG6-P-R3,"Pd630_LPD02166	",21,4085.258069,RPKM
PVHG6-P-R3,"Pd630_LPD02168	",21,227.2384119,RPKM
PVHG6-P-R3,"Pd630_LPD02169	",21,345.8997474,RPKM
PVHG6-P-R3,"Pd630_LPD02171	",21,257.7594916,RPKM
PVHG6-P-R3,"Pd630_LPD02172	",21,4362.313964,RPKM
PVHG6-P-R3,"Pd630_LPD02173	",21,3041.135579,RPKM
PVHG6-P-R3,"Pd630_LPD02174	",21,28.84965911,RPKM
PVHG6-P-R3,"Pd630_LPD02175	",21,936.6907884,RPKM
PVHG6-P-R3,"Pd630_LPD02176	",21,144.3231934,RPKM
PVHG6-P-R3,"Pd630_LPD02177	",21,50.67947934,RPKM
PVHG6-P-R3,"Pd630_LPD02178	",21,633.2480437,RPKM
PVHG6-P-R3,"Pd630_LPD02179	",21,779.4647748,RPKM
PVHG6-P-R3,"Pd630_LPD02180	",21,596.5120166,RPKM
PVHG6-P-R3,"Pd630_LPD02181	",21,44.50674749,RPKM
PVHG6-P-R3,"Pd630_LPD02182	",21,13.15353131,RPKM
PVHG6-P-R3,"Pd630_LPD02183	",21,6.30181726,RPKM
PVHG6-P-R3,"Pd630_LPD02184	",21,23.57368168,RPKM
PVHG6-P-R3,"Pd630_LPD02185	",21,232.0773591,RPKM
PVHG6-P-R3,"Pd630_LPD02186	",21,99.32993881,RPKM
PVHG6-P-R3,"Pd630_LPD02187	",21,315.0217521,RPKM
PVHG6-P-R3,"Pd630_LPD02188	",21,104.7161545,RPKM
PVHG6-P-R3,"Pd630_LPD02189	",21,11.91616355,RPKM
PVHG6-P-R3,"Pd630_LPD02190	",21,9.410713774,RPKM
PVHG6-P-R3,"Pd630_LPD02191	",21,44.87058642,RPKM
PVHG6-P-R3,"Pd630_LPD02192	",21,13.18239724,RPKM
PVHG6-P-R3,"Pd630_LPD02193	",21,3.089375734,RPKM
PVHG6-P-R3,"Pd630_LPD02194	",21,3.693601209,RPKM
PVHG6-P-R3,"Pd630_LPD02195	",21,13.59548017,RPKM
PVHG6-P-R3,"Pd630_LPD02196	",21,4.594076475,RPKM
PVHG6-P-R3,"Pd630_LPD02197	",21,2.976959097,RPKM
PVHG6-P-R3,"Pd630_LPD02198	",21,0.783021499,RPKM
PVHG6-P-R3,"Pd630_LPD02199	",21,0.732789932,RPKM
PVHG6-P-R3,"Pd630_LPD02200	",21,16.45954097,RPKM
PVHG6-P-R3,"Pd630_LPD02201	",21,3.773451789,RPKM
PVHG6-P-R3,"Pd630_LPD02202	",21,3.279589805,RPKM
PVHG6-P-R3,"Pd630_LPD02203	",21,14.46405313,RPKM
PVHG6-P-R3,"Pd630_LPD02204	",21,10.15323627,RPKM
PVHG6-P-R3,"Pd630_LPD02205	",21,1.503091317,RPKM
PVHG6-P-R3,"Pd630_LPD02206	",21,3.490903582,RPKM
PVHG6-P-R3,"Pd630_LPD02207	",21,22.41007531,RPKM
PVHG6-P-R3,"Pd630_LPD02208	",21,76.81440909,RPKM
PVHG6-P-R3,"Pd630_LPD02209	",21,70.45587297,RPKM
PVHG6-P-R3,"Pd630_LPD02211	",21,223.3177316,RPKM
PVHG6-P-R3,"Pd630_LPD02212	",21,2912.497291,RPKM
PVHG6-P-R3,"Pd630_LPD02213	",21,684.5173948,RPKM
PVHG6-P-R3,"Pd630_LPD02214	",21,248.1115481,RPKM
PVHG6-P-R3,"Pd630_LPD02215	",21,623.3108838,RPKM
PVHG6-P-R3,"Pd630_LPD02216	",21,232.8028681,RPKM
PVHG6-P-R3,"Pd630_LPD02217	",21,423.3041862,RPKM
PVHG6-P-R3,"Pd630_LPD02218	",21,229.3861482,RPKM
PVHG6-P-R3,"Pd630_LPD02219	",21,106.2182164,RPKM
PVHG6-P-R3,"Pd630_LPD02220	",21,227.0488804,RPKM
PVHG6-P-R3,"Pd630_LPD02221	",21,49.67485216,RPKM
PVHG6-P-R3,"Pd630_LPD02223	",21,617.3040017,RPKM
PVHG6-P-R3,"Pd630_LPD02224	",21,20628.71161,RPKM
PVHG6-P-R3,"Pd630_LPD02225	",21,13901.9956,RPKM
PVHG6-P-R3,"Pd630_LPD02226	",21,6824.066412,RPKM
PVHG6-P-R3,"Pd630_LPD02227	",21,7259.092275,RPKM
PVHG6-P-R3,"Pd630_LPD02228	",21,961.2371927,RPKM
PVHG6-P-R3,"Pd630_LPD02229	",21,20.19405867,RPKM
PVHG6-P-R3,"Pd630_LPD02230	",21,527.916896,RPKM
PVHG6-P-R3,"Pd630_LPD02231	",21,186.7688846,RPKM
PVHG6-P-R3,"Pd630_LPD02233	",21,564.8015693,RPKM
PVHG6-P-R3,"Pd630_LPD02234	",21,205.8233534,RPKM
PVHG6-P-R3,"Pd630_LPD02236	",21,1084.620141,RPKM
PVHG6-P-R3,"Pd630_LPD02237	",21,129.3530911,RPKM
PVHG6-P-R3,"Pd630_LPD02238	",21,114.4655085,RPKM
PVHG6-P-R3,"Pd630_LPD02239	",21,323.3857117,RPKM
PVHG6-P-R3,"Pd630_LPD02240	",21,119.8276087,RPKM
PVHG6-P-R3,"Pd630_LPD02241	",21,270.493387,RPKM
PVHG6-P-R3,"Pd630_LPD02242	",21,215.3223041,RPKM
PVHG6-P-R3,"Pd630_LPD02243	",21,199.6028834,RPKM
PVHG6-P-R3,"Pd630_LPD02245	",21,68.97188947,RPKM
PVHG6-P-R3,"Pd630_LPD02246	",21,26.20274672,RPKM
PVHG6-P-R3,"Pd630_LPD02247	",21,7.107887027,RPKM
PVHG6-P-R3,"Pd630_LPD02248	",21,9.544499927,RPKM
PVHG6-P-R3,"Pd630_LPD02249	",21,15.85879543,RPKM
PVHG6-P-R3,"Pd630_LPD02250	",21,9.375703678,RPKM
PVHG6-P-R3,"Pd630_LPD02251	",21,15.02839749,RPKM
PVHG6-P-R3,"Pd630_LPD02252	",21,42.56650174,RPKM
PVHG6-P-R3,"Pd630_LPD02253	",21,112.9217525,RPKM
PVHG6-P-R3,"Pd630_LPD02254	",21,179.0072568,RPKM
PVHG6-P-R3,"Pd630_LPD02255	",21,59.39462767,RPKM
PVHG6-P-R3,"Pd630_LPD02256	",21,154.1583531,RPKM
PVHG6-P-R3,"Pd630_LPD02257	",21,201.1366226,RPKM
PVHG6-P-R3,"Pd630_LPD02258	",21,934.6177517,RPKM
PVHG6-P-R3,"Pd630_LPD02259	",21,82.59434411,RPKM
PVHG6-P-R3,"Pd630_LPD02260	",21,139.6415485,RPKM
PVHG6-P-R3,"Pd630_LPD02261	",21,75.40007651,RPKM
PVHG6-P-R3,"Pd630_LPD02262	",21,617.2980107,RPKM
PVHG6-P-R3,"Pd630_LPD02263	",21,159.525764,RPKM
PVHG6-P-R3,"Pd630_LPD02264	",21,125.2416034,RPKM
PVHG6-P-R3,"Pd630_LPD02265	",21,195.726082,RPKM
PVHG6-P-R3,"Pd630_LPD02266	",21,495.1968003,RPKM
PVHG6-P-R3,"Pd630_LPD02267	",21,79.90760677,RPKM
PVHG6-P-R3,"Pd630_LPD02268	",21,95.93713165,RPKM
PVHG6-P-R3,"Pd630_LPD02269	",21,770.5650655,RPKM
PVHG6-P-R3,"Pd630_LPD02270	",21,312.3935871,RPKM
PVHG6-P-R3,"Pd630_LPD02271	",21,247.0844165,RPKM
PVHG6-P-R3,"Pd630_LPD02272	",21,41.63716823,RPKM
PVHG6-P-R3,"Pd630_LPD02273	",21,59.55440779,RPKM
PVHG6-P-R3,"Pd630_LPD02274	",21,188.4519198,RPKM
PVHG6-P-R3,"Pd630_LPD02275	",21,53.62273595,RPKM
PVHG6-P-R3,"Pd630_LPD02276	",21,1521.53053,RPKM
PVHG6-P-R3,"Pd630_LPD02277	",21,264.5662242,RPKM
PVHG6-P-R3,"Pd630_LPD02278	",21,20.15540975,RPKM
PVHG6-P-R3,"Pd630_LPD02279	",21,58.46411913,RPKM
PVHG6-P-R3,"Pd630_LPD02280	",21,13.99676353,RPKM
PVHG6-P-R3,"Pd630_LPD02281	",21,99.49799924,RPKM
PVHG6-P-R3,"Pd630_LPD02282	",21,62.41799952,RPKM
PVHG6-P-R3,"Pd630_LPD02283	",21,98.72700656,RPKM
PVHG6-P-R3,"Pd630_LPD02284	",21,55.08166593,RPKM
PVHG6-P-R3,"Pd630_LPD02285	",21,103.9845713,RPKM
PVHG6-P-R3,"Pd630_LPD02288	",21,51.67490153,RPKM
PVHG6-P-R3,"Pd630_LPD02289	",21,208.6964172,RPKM
PVHG6-P-R3,"Pd630_LPD02290	",21,12.06271518,RPKM
PVHG6-P-R3,"Pd630_LPD02291	",21,25.35105382,RPKM
PVHG6-P-R3,"Pd630_LPD02292	",21,24.86713087,RPKM
PVHG6-P-R3,"Pd630_LPD02293	",21,301.7262543,RPKM
PVHG6-P-R3,"Pd630_LPD02294	",21,132.3442512,RPKM
PVHG6-P-R3,"Pd630_LPD02295	",21,132.3344446,RPKM
PVHG6-P-R3,"Pd630_LPD02296	",21,369.4707551,RPKM
PVHG6-P-R3,"Pd630_LPD02297	",21,96.83002821,RPKM
PVHG6-P-R3,"Pd630_LPD02298	",21,3.104771294,RPKM
PVHG6-P-R3,"Pd630_LPD02299	",21,1.459663686,RPKM
PVHG6-P-R3,"Pd630_LPD02300	",21,0.445842854,RPKM
PVHG6-P-R3,"Pd630_LPD02301	",21,1.36539374,RPKM
PVHG6-P-R3,"Pd630_LPD02302	",21,0.301744473,RPKM
PVHG6-P-R3,"Pd630_LPD02303	",21,6.210115689,RPKM
PVHG6-P-R3,"Pd630_LPD02304	",21,27.64549943,RPKM
PVHG6-P-R3,"Pd630_LPD02305	",21,0.849578327,RPKM
PVHG6-P-R3,"Pd630_LPD02306	",21,1.953146012,RPKM
PVHG6-P-R3,"Pd630_LPD02307	",21,62.50041766,RPKM
PVHG6-P-R3,"Pd630_LPD02308	",21,132.1219236,RPKM
PVHG6-P-R3,"Pd630_LPD02309	",21,45.29389913,RPKM
PVHG6-P-R3,"Pd630_LPD02310	",21,220.1354423,RPKM
PVHG6-P-R3,"Pd630_LPD02311	",21,65.59128871,RPKM
PVHG6-P-R3,"Pd630_LPD02312	",21,33.2811248,RPKM
PVHG6-P-R3,"Pd630_LPD02313	",21,31.26473012,RPKM
PVHG6-P-R3,"Pd630_LPD02315	",21,120.1816198,RPKM
PVHG6-P-R3,"Pd630_LPD02316	",21,40.17710314,RPKM
PVHG6-P-R3,"Pd630_LPD02317	",21,7.720780664,RPKM
PVHG6-P-R3,"Pd630_LPD02318	",21,24.46785581,RPKM
PVHG6-P-R3,"Pd630_LPD02319	",21,45.95446404,RPKM
PVHG6-P-R3,"Pd630_LPD02320	",21,13.24244887,RPKM
PVHG6-P-R3,"Pd630_LPD02323	",21,49.07230948,RPKM
PVHG6-P-R3,"Pd630_LPD02325	",21,13.18690131,RPKM
PVHG6-P-R3,"Pd630_LPD02326	",21,9.172110617,RPKM
PVHG6-P-R3,"Pd630_LPD02327	",21,47.29930011,RPKM
PVHG6-P-R3,"Pd630_LPD02328	",21,4.131978058,RPKM
PVHG6-P-R3,"Pd630_LPD02330	",21,11.98786128,RPKM
PVHG6-P-R3,"Pd630_LPD02331	",21,8.351129151,RPKM
PVHG6-P-R3,"Pd630_LPD02332	",21,19.8243083,RPKM
PVHG6-P-R3,"Pd630_LPD02333	",21,27.505963,RPKM
PVHG6-P-R3,"Pd630_LPD02334	",21,32.20584742,RPKM
PVHG6-P-R3,"Pd630_LPD02336	",21,46.06351593,RPKM
PVHG6-P-R3,"Pd630_LPD02337	",21,177.2106768,RPKM
PVHG6-P-R3,"Pd630_LPD02339	",21,80.06874986,RPKM
PVHG6-P-R3,"Pd630_LPD02340	",21,261.5543237,RPKM
PVHG6-P-R3,"Pd630_LPD02341	",21,136.6156834,RPKM
PVHG6-P-R3,"Pd630_LPD02342	",21,20.30782801,RPKM
PVHG6-P-R3,"Pd630_LPD02343	",21,96.30005711,RPKM
PVHG6-P-R3,"Pd630_LPD02344	",21,342.2927259,RPKM
PVHG6-P-R3,"Pd630_LPD02345	",21,19.32374234,RPKM
PVHG6-P-R3,"Pd630_LPD02346	",21,9.934317398,RPKM
PVHG6-P-R3,"Pd630_LPD02348	",21,13.48464329,RPKM
PVHG6-P-R3,"Pd630_LPD02350	",21,2.016581523,RPKM
PVHG6-P-R3,"Pd630_LPD02351	",21,3.852465777,RPKM
PVHG6-P-R3,"Pd630_LPD02352	",21,3.834722843,RPKM
PVHG6-P-R3,"Pd630_LPD02353	",21,2.543300578,RPKM
PVHG6-P-R3,"Pd630_LPD02354	",21,1.727381847,RPKM
PVHG6-P-R3,"Pd630_LPD02355	",21,1.161448852,RPKM
PVHG6-P-R3,"Pd630_LPD02356	",21,1.666243208,RPKM
PVHG6-P-R3,"Pd630_LPD02357	",21,8.0283222,RPKM
PVHG6-P-R3,"Pd630_LPD02358	",21,0.949839123,RPKM
PVHG6-P-R3,"Pd630_LPD02359	",21,0.528966098,RPKM
PVHG6-P-R3,"Pd630_LPD02360	",21,28.83711578,RPKM
PVHG6-P-R3,"Pd630_LPD02361	",21,2.896051275,RPKM
PVHG6-P-R3,"Pd630_LPD02362	",21,1.510112892,RPKM
PVHG6-P-R3,"Pd630_LPD02363	",21,3.709749028,RPKM
PVHG6-P-R3,"Pd630_LPD02364	",21,3.172914976,RPKM
PVHG6-P-R3,"Pd630_LPD02365	",21,111.627545,RPKM
PVHG6-P-R3,"Pd630_LPD02366	",21,34.30792157,RPKM
PVHG6-P-R3,"Pd630_LPD02367	",21,15.26710529,RPKM
PVHG6-P-R3,"Pd630_LPD02368	",21,10.00006683,RPKM
PVHG6-P-R3,"Pd630_LPD02369	",21,81.20429499,RPKM
PVHG6-P-R3,"Pd630_LPD02370	",21,10.92314992,RPKM
PVHG6-P-R3,"Pd630_LPD02371	",21,4.04561108,RPKM
PVHG6-P-R3,"Pd630_LPD02372	",21,5.583545615,RPKM
PVHG6-P-R3,"Pd630_LPD02373	",21,8.959050405,RPKM
PVHG6-P-R3,"Pd630_LPD02374	",21,6.465415838,RPKM
PVHG6-P-R3,"Pd630_LPD02375	",21,2.522791381,RPKM
PVHG6-P-R3,"Pd630_LPD02376	",21,66.36509555,RPKM
PVHG6-P-R3,"Pd630_LPD02377	",21,34.69706444,RPKM
PVHG6-P-R3,"Pd630_LPD02379	",21,5.577778681,RPKM
PVHG6-P-R3,"Pd630_LPD02380	",21,2.549883577,RPKM
PVHG6-P-R3,"Pd630_LPD02381	",21,2.449585107,RPKM
PVHG6-P-R3,"Pd630_LPD02382	",21,2.472469745,RPKM
PVHG6-P-R3,"Pd630_LPD02383	",21,1.097084926,RPKM
PVHG6-P-R3,"Pd630_LPD02384	",21,1.811376619,RPKM
PVHG6-P-R3,"Pd630_LPD02385	",21,6.534384325,RPKM
PVHG6-P-R3,"Pd630_LPD02386	",21,1.724707882,RPKM
PVHG6-P-R3,"Pd630_LPD02387	",21,2.113155603,RPKM
PVHG6-P-R3,"Pd630_LPD02388	",21,6.264171995,RPKM
PVHG6-P-R3,"Pd630_LPD02389	",21,3.231603598,RPKM
PVHG6-P-R3,"Pd630_LPD02390	",21,21.84629983,RPKM
PVHG6-P-R3,"Pd630_LPD02391	",21,26.84795269,RPKM
PVHG6-P-R3,"Pd630_LPD02392	",21,14.78266289,RPKM
PVHG6-P-R3,"Pd630_LPD02393	",21,33.5769978,RPKM
PVHG6-P-R3,"Pd630_LPD02394	",21,1266.015991,RPKM
PVHG6-P-R3,"Pd630_LPD02395	",21,446.8680253,RPKM
PVHG6-P-R3,"Pd630_LPD02396	",21,93.28960469,RPKM
PVHG6-P-R3,"Pd630_LPD02397	",21,119.7732058,RPKM
PVHG6-P-R3,"Pd630_LPD02398	",21,22.1415201,RPKM
PVHG6-P-R3,"Pd630_LPD02400	",21,18.38861209,RPKM
PVHG6-P-R3,"Pd630_LPD02401	",21,86.71041015,RPKM
PVHG6-P-R3,"Pd630_LPD02402	",21,1036.289803,RPKM
PVHG6-P-R3,"Pd630_LPD02403	",21,196.6166985,RPKM
PVHG6-P-R3,"Pd630_LPD02404	",21,26.36622394,RPKM
PVHG6-P-R3,"Pd630_LPD02405	",21,10.76011783,RPKM
PVHG6-P-R3,"Pd630_LPD02406	",21,17.71681633,RPKM
PVHG6-P-R3,"Pd630_LPD02407	",21,72.33552611,RPKM
PVHG6-P-R3,"Pd630_LPD02408	",21,2.200346746,RPKM
PVHG6-P-R3,"Pd630_LPD02409	",21,0.880899187,RPKM
PVHG6-P-R3,"Pd630_LPD02410	",21,0.630181726,RPKM
PVHG6-P-R3,"Pd630_LPD02411	",21,0.089534016,RPKM
PVHG6-P-R3,"Pd630_LPD02412	",21,0.542765213,RPKM
PVHG6-P-R3,"Pd630_LPD02413	",21,0.584516383,RPKM
PVHG6-P-R3,"Pd630_LPD02414	",21,3.445557356,RPKM
PVHG6-P-R3,"Pd630_LPD02415	",21,0.732278207,RPKM
PVHG6-P-R3,"Pd630_LPD02416	",21,0.374080477,RPKM
PVHG6-P-R3,"Pd630_LPD02417	",21,0.267818036,RPKM
PVHG6-P-R3,"Pd630_LPD02418	",21,0.250148471,RPKM
PVHG6-P-R3,"Pd630_LPD02419	",21,0.217737208,RPKM
PVHG6-P-R3,"Pd630_LPD02420	",21,0.12377507,RPKM
PVHG6-P-R3,"Pd630_LPD02421	",21,0.166765648,RPKM
PVHG6-P-R3,"Pd630_LPD02422	",21,0.574902627,RPKM
PVHG6-P-R3,"Pd630_LPD02423	",21,0.397205452,RPKM
PVHG6-P-R3,"Pd630_LPD02424	",21,15.24160453,RPKM
PVHG6-P-R3,"Pd630_LPD02425	",21,13.66146023,RPKM
PVHG6-P-R3,"Pd630_LPD02426	",21,8.847751432,RPKM
PVHG6-P-R3,"Pd630_LPD02429	",21,23.64914982,RPKM
PVHG6-P-R3,"Pd630_LPD02430	",21,3.533960267,RPKM
PVHG6-P-R3,"Pd630_LPD02432	",21,6.337094608,RPKM
PVHG6-P-R3,"Pd630_LPD02433	",21,0.413755679,RPKM
PVHG6-P-R3,"Pd630_LPD02434	",21,0.514030584,RPKM
PVHG6-P-R3,"Pd630_LPD02435	",21,1.351317515,RPKM
PVHG6-P-R3,"Pd630_LPD02436	",21,0.393121077,RPKM
PVHG6-P-R3,"Pd630_LPD02437	",21,3.492001143,RPKM
PVHG6-P-R3,"Pd630_LPD02439	",21,74.25535246,RPKM
PVHG6-P-R3,"Pd630_LPD02440	",21,3.209379099,RPKM
PVHG6-P-R3,"Pd630_LPD02441	",21,3.234310877,RPKM
PVHG6-P-R3,"Pd630_LPD02442	",21,4.204098937,RPKM
PVHG6-P-R3,"Pd630_LPD02443	",21,5.839103181,RPKM
PVHG6-P-R3,"Pd630_LPD02444	",21,7.389189649,RPKM
PVHG6-P-R3,"Pd630_LPD02445	",21,2.24772399,RPKM
PVHG6-P-R3,"Pd630_LPD02446	",21,1.317364814,RPKM
PVHG6-P-R3,"Pd630_LPD02447	",21,1.886011496,RPKM
PVHG6-P-R3,"Pd630_LPD02448	",21,4.42830402,RPKM
PVHG6-P-R3,"Pd630_LPD02449	",21,30.16869977,RPKM
PVHG6-P-R3,"Pd630_LPD02450	",21,0.449281231,RPKM
PVHG6-P-R3,"Pd630_LPD02451	",21,0.488575396,RPKM
PVHG6-P-R3,"Pd630_LPD02452	",21,0.412194336,RPKM
PVHG6-P-R3,"Pd630_LPD02453	",21,0.303420831,RPKM
PVHG6-P-R3,"Pd630_LPD02454	",21,1.612067927,RPKM
PVHG6-P-R3,"Pd630_LPD02455	",21,9.754251955,RPKM
PVHG6-P-R3,"Pd630_LPD02456	",21,6.943397621,RPKM
PVHG6-P-R3,"Pd630_LPD02457	",21,3.354353124,RPKM
PVHG6-P-R3,"Pd630_LPD02458	",21,2.933645978,RPKM
PVHG6-P-R3,"Pd630_LPD02459	",21,6.855218224,RPKM
PVHG6-P-R3,"Pd630_LPD02460	",21,46.28908612,RPKM
PVHG6-P-R3,"Pd630_LPD02461	",21,93.24967736,RPKM
PVHG6-P-R3,"Pd630_LPD02462	",21,7.606859119,RPKM
PVHG6-P-R3,"Pd630_LPD02463	",21,123.3019974,RPKM
PVHG6-P-R3,"Pd630_LPD02464	",21,19.95410064,RPKM
PVHG6-P-R3,"Pd630_LPD02465	",21,1280.284196,RPKM
PVHG6-P-R3,"Pd630_LPD02466	",21,213.9712357,RPKM
PVHG6-P-R3,"Pd630_LPD02467	",21,104.2811061,RPKM
PVHG6-P-R3,"Pd630_LPD02468	",21,17.48985295,RPKM
PVHG6-P-R3,"Pd630_LPD02470	",21,294.7831887,RPKM
PVHG6-P-R3,"Pd630_LPD02471	",21,82.59865049,RPKM
PVHG6-P-R3,"Pd630_LPD02472	",21,231.4255087,RPKM
PVHG6-P-R3,"Pd630_LPD02473	",21,57.72525941,RPKM
PVHG6-P-R3,"Pd630_LPD02474	",21,8.840526003,RPKM
PVHG6-P-R3,"Pd630_LPD02475	",21,3.754832784,RPKM
PVHG6-P-R3,"Pd630_LPD02476	",21,51.41162561,RPKM
PVHG6-P-R3,"Pd630_LPD02477	",21,3601.594231,RPKM
PVHG6-P-R3,"Pd630_LPD02478	",21,272.6172064,RPKM
PVHG6-P-R3,"Pd630_LPD02479	",21,165.3757441,RPKM
PVHG6-P-R3,"Pd630_LPD02480	",21,197.4333826,RPKM
PVHG6-P-R3,"Pd630_LPD02481	",21,36.76810284,RPKM
PVHG6-P-R3,"Pd630_LPD02482	",21,96.20209164,RPKM
PVHG6-P-R3,"Pd630_LPD02483	",21,81.49693883,RPKM
PVHG6-P-R3,"Pd630_LPD02484	",21,379.4653109,RPKM
PVHG6-P-R3,"Pd630_LPD02485	",21,177.6689249,RPKM
PVHG6-P-R3,"Pd630_LPD02486	",21,161.2681717,RPKM
PVHG6-P-R3,"Pd630_LPD02487	",21,130.5028964,RPKM
PVHG6-P-R3,"Pd630_LPD02488	",21,16.99156654,RPKM
PVHG6-P-R3,"Pd630_LPD02489	",21,4.795529232,RPKM
PVHG6-P-R3,"Pd630_LPD02490	",21,385.747602,RPKM
PVHG6-P-R3,"Pd630_LPD02491	",21,137.4729765,RPKM
PVHG6-P-R3,"Pd630_LPD02492	",21,941.1537066,RPKM
PVHG6-P-R3,"Pd630_LPD02493	",21,195.5818738,RPKM
PVHG6-P-R3,"Pd630_LPD02494	",21,65.5388995,RPKM
PVHG6-P-R3,"Pd630_LPD02495	",21,60.3771246,RPKM
PVHG6-P-R3,"Pd630_LPD02496	",21,348.0225217,RPKM
PVHG6-P-R3,"Pd630_LPD02497	",21,428.5634665,RPKM
PVHG6-P-R3,"Pd630_LPD02498	",21,195.6493347,RPKM
PVHG6-P-R3,"Pd630_LPD02499	",21,37.72428064,RPKM
PVHG6-P-R3,"Pd630_LPD02501	",21,51.71212745,RPKM
PVHG6-P-R3,"Pd630_LPD02502	",21,32.32988637,RPKM
PVHG6-P-R3,"Pd630_LPD02503	",21,202.9975485,RPKM
PVHG6-P-R3,"Pd630_LPD02505	",21,40.19377821,RPKM
PVHG6-P-R3,"Pd630_LPD02506	",21,20.14345137,RPKM
PVHG6-P-R3,"Pd630_LPD02508	",21,78.22902955,RPKM
PVHG6-P-R3,"Pd630_LPD02509	",21,119.3050708,RPKM
PVHG6-P-R3,"Pd630_LPD02510	",21,16.37302985,RPKM
PVHG6-P-R3,"Pd630_LPD02511	",21,19.28332611,RPKM
PVHG6-P-R3,"Pd630_LPD02512	",21,10.39582544,RPKM
PVHG6-P-R3,"Pd630_LPD02513	",21,0.161824443,RPKM
PVHG6-P-R3,"Pd630_LPD02514	",21,0.280080767,RPKM
PVHG6-P-R3,"Pd630_LPD02515	",21,9.237863929,RPKM
PVHG6-P-R3,"Pd630_LPD02516	",21,2.912839978,RPKM
PVHG6-P-R3,"Pd630_LPD02517	",21,29.96063977,RPKM
PVHG6-P-R3,"Pd630_LPD02518	",21,139.7603028,RPKM
PVHG6-P-R3,"Pd630_LPD02519	",21,54.18040665,RPKM
PVHG6-P-R3,"Pd630_LPD02521	",21,77.23128533,RPKM
PVHG6-P-R3,"Pd630_LPD02522	",21,451.0938148,RPKM
PVHG6-P-R3,"Pd630_LPD02523	",21,112.1443391,RPKM
PVHG6-P-R3,"Pd630_LPD02524	",21,32.88443028,RPKM
PVHG6-P-R3,"Pd630_LPD02525	",21,38.46442535,RPKM
PVHG6-P-R3,"Pd630_LPD02526	",21,9.537201863,RPKM
PVHG6-P-R3,"Pd630_LPD02527	",21,22.32998175,RPKM
PVHG6-P-R3,"Pd630_LPD02528	",21,83.07471865,RPKM
PVHG6-P-R3,"Pd630_LPD02529	",21,246.2919421,RPKM
PVHG6-P-R3,"Pd630_LPD02531	",21,67.57902088,RPKM
PVHG6-P-R3,"Pd630_LPD02532	",21,23.8993256,RPKM
PVHG6-P-R3,"Pd630_LPD02534	",21,111.2403543,RPKM
PVHG6-P-R3,"Pd630_LPD02535	",21,22.65756826,RPKM
PVHG6-P-R3,"Pd630_LPD02536	",21,32.408022,RPKM
PVHG6-P-R3,"Pd630_LPD02537	",21,2.800807671,RPKM
PVHG6-P-R3,"Pd630_LPD02538	",21,133.33525,RPKM
PVHG6-P-R3,"Pd630_LPD02540	",21,17.34693783,RPKM
PVHG6-P-R3,"Pd630_LPD02541	",21,36.51234727,RPKM
PVHG6-P-R3,"Pd630_LPD02542	",21,40.77975969,RPKM
PVHG6-P-R3,"Pd630_LPD02543	",21,20.19306633,RPKM
PVHG6-P-R3,"Pd630_LPD02544	",21,4.804372992,RPKM
PVHG6-P-R3,"Pd630_LPD02545	",21,14.48126025,RPKM
PVHG6-P-R3,"Pd630_LPD02546	",21,14.54055671,RPKM
PVHG6-P-R3,"Pd630_LPD02547	",21,9.384322792,RPKM
PVHG6-P-R3,"Pd630_LPD02548	",21,9.492578263,RPKM
PVHG6-P-R3,"Pd630_LPD02549	",21,6.926875557,RPKM
PVHG6-P-R3,"Pd630_LPD02550	",21,11.90565546,RPKM
PVHG6-P-R3,"Pd630_LPD02551	",21,10.68395685,RPKM
PVHG6-P-R3,"Pd630_LPD02552	",21,4.587722965,RPKM
PVHG6-P-R3,"Pd630_LPD02553	",21,5.487136152,RPKM
PVHG6-P-R3,"Pd630_LPD02554	",21,7.531771942,RPKM
PVHG6-P-R3,"Pd630_LPD02555	",21,7.066732848,RPKM
